ID	abstractauthor keywordsindex keywords 
271	coastal plan variety user value interest environments people environments value mean capture people support management strategies visualizations geovisualizations serve role coastal plan gap application context geovisualizations model coastal geovisualization work focus environments infancy address gap geovisualization considerations capacity tool connect people use sidney spit gulf park reserve canada site geovisualization use combination arcgis adobe photoshop sketchup unity3d focus group involve park staff victoria area residents geovisualization term representation ability connect presence elements geovisualizations realism people life vegetation boat number varieties realism addition incorporation soundscape elements ability familiarity real-world beach textures geovisualization ability ability compromise versions resolution newell management geovisualization tool model stakeholder collaboration environments 
272	brand involve attribute enhance attractiveness line concept identity view integrate users users managers area definition use tool brand ways brand concept stakeholders users brand westburn publishers brand identity qualitative 
273	assia djebar part mon père portray conflict relationship father break image fantasia relationship explore character represent home school figure father identity emerge force colonialism education protagonist invisibility title discomfort father identity impasse colony algeria indictment legacy colonial past limit trade taylor francis group.assia djebar education legacy colonialism mimicry part dans père subalternitybiography legacy identity ideology review algeria assia triticum aestivum subsp spelta 
274	environments towards life adults association environments life adults survey collect adults multistage sample regions outcome world health organization quality life variables factor health problem environment variables regression environments predictors life neighbourhood aesthetics service accessibility safety neighbourhood trust neighbourhood support cohesion confirm role term environments towards life adults author licensee basel environments adults environment quality life environment population population neighborhood quality life adult tissue regression analysis neighborhood offender outcome quality life safety sample support thailand trust world health organization age demography male age psychology quality life environment support model thailand thailand age age female humans model male age quality life residence characteristics environment support survey questionnaires 
275	walk city health benefit influence aspects practice walkscapes cities value restrictions men women access public methodology use combination movement track use technology workshops preferences result map respondents city walkscapes environments shop shelter women walk hand men streets opportunities interaction streets men walkscapes women presence time day reveal walk experience range walkscapes qualities settings limit trade taylor influence walk population riyadh riyadh prv riyadh saudi arabia arabia 
276	increase demand development carbon energy systems influence community support opposition energy developments carbon dioxide capture storage ccs energy system perceptions acceptance ccs technologies ccs capture carbon dioxide source storage emissions reservoirs case attachment community network factor resident perceptions ccs opposition concern preserve share interactions value community members result populations energy developments ideas community area relationships factor factor develop carbon energy systems areas limit trade taylor francis group.community energy systems risk communication 
277	anniston home struggle justice residents remediation process pcb pollution company geographies memory justice process value impact communities anniston neighborhood bore brunt pollution remediation failure contribute erasure life landscape result remediation transform project facilitate violence forget life value residents process university press reserved.black geographies geography race justiceblack population geography justice memory race remediation anniston state 
278	scholars psychology geography disaster science sociology attention evacuation relocation behaviors factor areas countries characteristics household characteristics perception risk households evacuation relocation behaviors countries influence farmers areas use statistics farm households area landslides relationship relocation willingness farm households control variables result households score identity dependence attachment relationship household relocation willingness risk perception dimension probability threat controllability relationship household relocation willingness relationship household characteristics income household experience loss support household relocation willingness gender age experience distance hazard sit size household children people house material result information education robust contribute improve relationship relocation willingness farm households villages disasters china author .china farm households relocation willingness risk perception gorge reservoir income disaster relocation risk perception area gorge reservoir 
279	describe layer float swirl jacuzzi rise water residents contain zone commitment remain combine analyse materials conduct focus intersections practice relations return adapt hurricane storm decline seafood price disaster seek answer residents practice relations process surround possibilities migration relationship factor interviewees identities residents relations decisions migration possibilities education foundation gulf coast networkscommunity response perception price determination questionnaire survey coast state louisiana terrebonne state 
280	relation wind power development communities attention practice citizens endure impact aviation obstruction wind turbines farm light masts regard people annoyance obstruction increase wind people conduct survey residents world site wind turbines site area østerild extent annoyance aviation obstruction site efficiency cop strategies discussion focus annoyance relation change hereunder loss area night darkness argue annoyance mitigate cop strategies shape annoyance internalisation inequities ltdaviation obstruction darkness annoyance wind power 
281	south attention geographers attention diversity relationships power operation addition way power relationships geographies interject alternatives methods theories geographies conceptualization containment subject focus ways invoke agency geographies geography resist knowledge formation south posit geographies modality queer life university press reserved.black geographies geographies population framework geography race state 
282	practice street disadvantage netherlands tenure mix owner-occupiers role class ethnicity mix attention pay narratives organisation territory-making practice vehicle intimacy sociability alienation practice combination length result mechanisms inclusion exclusion insights discussion home-making practice belong author home owner-occupiers tenantsclass ethnicity neighborhood exclusion inclusion netherlands 
283	globalisation hyper-mobility ideas detachment feature cities necessity home practice start condominium call hotel house italy experience migrants practice process migrants hotel house home imbue memory characterise relations case resources side density practice hotel house public control women people home sustain mobilisations hotel house stigmatisation reveal capacity home home romanticise fix bound protect field action support exclusion interconnections possibilities people springer media mobilisation migrants globalization migrants multiculturalism exclusion italy 
284	renewal characterise historicist architecture line spirit age employ aesthetics house dereliction demolition example development agenda democratisation product towards development agenda embody residents association decline organise neighbourhood renewal restoration fabric state policy need instigate collaboration professionals context renewal emergence deploy pastiche fabric thereby inclusion continuity project narratives neighbourhood identity story life riba enterprises 
285	notions authenticity relation heritage informant representatives businesses quarter birmingham authenticity regard dimension experience continuity experience potentiality actuality heritage facilitate experience authenticity people identity benefit detriments heritage concepts context inform experience authenticity present wesener license informa limit trade taylor authenticity identity construction heritage heritage 
286	coast seas marine systems earth assessment conservation maintain use climate change impact recovery revision activities revisions governance structure use health index assessment marine dimension provide framework delivery benefit people oceans measure progress goals goals conservation tradeoffs priorities index aspects availability antarctica score sub-region define convention conservation marine resources region goals biodiversity water impact decline sea-ice pathogen pollution sensitivity habitat indicator biodiversity score vicinity peninsula preservation capture sub-goal score limit extent marine areas ocean case resources practice food provision products tourism recreation activities risk pollution pathogen contamination disturbance future climate change impact score target use treaties risk account result science aspects system scenarios advice region longo doney rheuban humberstone treaty system systems fisheries polar 
287	concept analysis health risk change climate health health contexts article argue relevance health impact climate change family farmers work relationships conduct case locate wheatbelt region experience climate change australia series conduct family farmers april health key informants reveal climate change exacerbate farmers notions form distress culminate risk depression suicide highlight health relationships family farmers regions climate change farmers attachments identities health wellbeing ltdagriculture climate change farmers identity solastalgia australiaclimate change ecosystem health family structure farmers health risk perception adult age worker article case climate change cop behavior depression distress emotion attachment stress identity male health base attachment identity qualitative risk factor variation semi structure suicide weather worker agriculture family health status stress age psychology risk australia age age agriculture climate change family farmers health status humans age risk assessment stress australia 
288	species attractor ecotourists areas interest lead biodiversity value areas areas conservation value fund lack species tourists preferences species ecotourism market support areas use choice latent class model tourists preference biodiversity activities park tourists preferences species biodiversity landscape addition activities game drive wilderness tourists accessibility areas tourists preferences tourists tourists support initiatives biodiversity experience species distance result opportunities support biodiversity conservation sit biodiversity present addition result plan preferences biodiversity conservation incorporate society londonchoice conservation market service ecotourism class segmentation wilderness experiencebiodiversity ecotourism fauna area tourism market tourist destination wilderness area 
289	witness interest community concept case work community account people interactions provide community connections imaginaries action contribute work theory community position view community ideas expectations level community term time experience community people england wales materials people stakeholders discourse community point view discourse draw discourse highlight community system individuals others practice rule systems society state actors ideas resources practice transform age descriptor component shift community discourse people learningcivil society population area stakeholder england kingdom wales 
290	dementia link change perceive challenge care practice change wander something carers people change wander experience discussions symptoms dementia article draw analysis focus group carers people wander perspectives geography explore experience carers people shift activity something walk something threaten manage wander shift assumptions mind-body relationship walk dementia argue carers notion aimless age narratives areas people walk foundation sociology health illnessdementia age attachment technology dementia fear information process psychology walk wander behavior caregivers focus group humans walk wander behavior 
291	initiatives canada immigration partnerships settlement immigrants cities context immigrant newcomers windsor ontario group newcomer immigrants sector stakeholders media analysis survey organizations ways immigrants part city feature attachment argue newcomers capacity spheres life newcomers attachments migratory experience initiatives connections settlement sector lens context initiatives cultivate immigrant tie springer media immigration settlement cities initiatives migrants experience migration population migration canada ontario canada windsor 
292	photo-elicitation control meadow creation experiment green-spaces sit control sit visitors responses meadows meadows diversity height plant species site photo elicitation border bed plant meadows preference treatment replicate mow amenity meadow creation site quality appreciation range people meadows plant species diversity i.e medium height prefer magnitude preferences amongst people sit attachment site i.e  people eco-centricity i.e use countryside ability plant species conservation respond vegetation range respondents appearance meadows season information biodiversity benefit cost cut frequencies green-spaces park creation species meadows strategy biodiversity people connections authorsbiodiversity conservation ecosystem service nature connectedness preference park green-spacebiodiversity conservation forestry plant botany plan service nature connectedness preference growth biodiversity conservation management ecosystem service quality esthetics perception plan kingdom 
293	article factors—the fence type building—affect community divisions communities integration people gate communities result base survey conduct villages locate region existence barrier form fence perception relationships confirm impact fence bond community area house estate józefosław julianów residents communities increase community access public community area residence type build inhabitants communities house weaker attachment association community suburban community area perception access area society mazowieckie europe mazowieckie 
294	tourist/destination relationship dimension relationship attachment alentejo region model component satisfaction trust attachment commitment play role component intentions model sample tourists equation model sem apply use amos result relationship tourists destinations role intentions enhance relation level result strengthen emotions tourists issue tourism destination market limit trade taylor intentions equation model response market tourist tourist destination 
295	base highlight blue landscape people maintain well-being corpus work concern nature people assemblages time article perspectives conduct england explore order people activity map use accelerometer position system gps use deem concepts time time time use notions agency blue experience structure experience contribute settings time culture prioritize speed ideals example worker parent convey desire shift fleet time time balance embody mobility deem life transition parenthood employment shift work tailor geographies need priorities association geographers.blue agency landscapesgreenspace landscape structure mobility analysis england kingdom 
296	cities environments interpretation representation embody experience life fluid representation encompass conflict image city tension city place. notion entrepreneurship designate practice individuals face opposition time crisis ways entrepreneurs knowledge create narratives image crash entrepreneurs city neon imagery limit trade taylor group.culture entrepreneurship imagery las experience 
297	law journey state undertake reveal characterise people freedom delineate plantation quarter areas control edge plantations rivers market cities autonomy sit resistance contrast depictions slave plantation articulate confident margins african-americans people reinforce normalisation plantation experience chapter explore examples strategies road river sea limit trade taylor francis group 
298	focus intersection performance community twelfth-century albans dombibliothek godehard psalter term designation christina markyate focus capacity production vie performance letter transform beggar saint argue texts image performance word transform identities people community word create share assertion end manuscript albans exemplify formation identity share experience offer blueprint monastery process shape identity limit trade taylor francis group 
299	ways ideas generate phenomena oil encounter travel get topographies hermeneutics context fall trap epistemology represent interest environment crude oil term amitav ghosh lack jam ferguson landscape deregulate enterprises. grain challenge formations assumptions niger delta landscape life oil infrastructure ask insights depictions form globalism operate oil extract read ibiwari poetry collection delta text stag dialogue address oil infrastructure environment discuss ikiriko poetry encourage reader locality geopolitics sit conflict sit power kinds agency environments oil fee consumption limit trade taylor francis group.environment justice globalism niger oil encounter 
300	aquaculture result conflict stakeholders tradeoffs value geoduck clam panopea generosa gould grow intertidal plot techniques value export product confluence issue result tensions aquaculture puget sound use analysis explore stakeholder perspectives policy issue puget sound stakeholders state agency employees representatives industry organizations landowners member state board decisions aquaculture permit stakeholders variety perspectives aspects aquaculture activities board case issue recreational well challenge restrictions aquaculture strategies management practice incorporate science initiate communication stakeholders taylor francis.aquaculture science management practice communities management systems stakeholder perceptionecology land use science management practice communities management systems perception aquaculture management practice conflict management perception resource management culture stakeholder puget sound state washington state bivalvia panopea abrupta panopea generosa 
301	article reflection min video occupation floatplane pilot focus skills technologies weather video edit author article date video air fall channel knowledge network offer reflection video production distribution order encourage others practice methods work disseminate disseminate article offer reflections intersection methods video produce distribute mobility students scholars documentation tool limit trade taylor francis group.aeromobilities aviation methods pilot seaplane video ethnographyair transportation education ethnography mobility occupation work student videography visualization 
302	developments technology software change way designers environment designers practice draw methods work use technology designers draw skills illustration process artists today designers ideas clients progress shift profession horizon designers environment incorporate ideas representation display project essence development software designer client designers representation methods client opportunities representation virtual/spatial grind network madani jacob williams kharfan reserved.place placelessness virtual 
303	article explore mobility people part arctic globalization increase mobility opposition connections role mobility shape complex arctic area fact residents compare case murmansk region mobility shape residents regions population structure polyethnic transportation infrastructure grind relationships mobility arctic berghahn books.magadan region mobility motility murmansk region taimyr transport infrastructure 
304	goals sustainability people engage sustainability issue theory methods source insights systems reality field converge see engagement tool systems focus areas stewardship ecosystem service responses systems base review ways systems researchers behaviors attachment tool variation populations implications capacity conclude account concern resilience ecology interactions scale interplay change behaviors future agenda concern power relationships creation scale behavior author .cognitions resilience responses systems framework nature-society relations sustainability 
305	conceptualization cinema focus story tell practice people armamentarium transition tamil cinema date use part narrative article anatomy portray tamil film madras backdrop reality madras wall protagonist film power value fulcrum article madras community politics ideology materialism morality articulate film madras materialism morality tamil cinema 
306	residents mountain settlements disasters landslides risk perception choices introduce concept detail interactions perception mountain hazard residents areas gorge area risk perception equation model use interactions dimension conduct dimension risk perception possibility impact dimension society bond dependence possibility attachment identity act society bond residents disaster risk fatalism stem literacy dependence interaction risk perception observe basis government formulate integrate policies settlement relocation disaster prevention mitigation development springer media mountain settlements equation model risk perception mountain region location risk perception gorge reservoir 
307	concepts communality attachment quality community life niger delta design/methodology/approach qualitative collect communities ogoniland communities content analysis use analyse excel communities communality implications implication proponents community development choice option note ogoni tolerate limit option note foundation build empower citizens originality twofold complexity people community contradictory elements reveal strength persistence people shortcomings preferences community development communality 
308	assess residents support tourism development destination tourism development stage residents perception tourism development tourism tourism development support involve questionnaire survey village china analyze use equation model sem technique result benefit tourism development support whereas impact influence relationship residents benefit cost tourism development support residents perceptions tourism development potential influence impact tourism development support benefit implications tourism plan development impact tourism development action decision support system ecotourism perception attitude questionnaire survey population tourism development village china 
309	introduce analyze business model entrepreneurs strategies source value creation business model create value case sectors food coop italia agritourism spannocchia albergo diffuso sextantio design/methodology/approach case source case opportunities business model harm reduction contributions resilience advantage case challenge scale authenticity goods-nature resources management theory practice treat distraction core organization business model diverge convention use couple context create value resilience contribute limited.agritourism business model resilience food value creation 
310	associations model combination anchor locus attachment anchor cause attachment water conduct map photovoice coastal inland cities sit city path analysis model provide sep model familiarity comfort dependence identity explanatory variables access restorative water elements development attachment waterscape-making waterscapes geometries water feature form help model future coefficients group cities factor familiarity comfort dependence identity higher-order board university wisconsin system.place anchor water cities 
311	article analyze tension build elements barbara california santa barbarans preferences plant condition affect plant population relationship nature environment analysis focus madeline ward city water conservation coordinator downey city support field note argue california drought bring change city appearance residents preferences regard plant change conceptions stem residents tune condition area berghahn books.drought plant aesthetics production nature change drought esthetics forestry water plan barbara california state phleum pratense 
312	article dimension hybridity home puerto ricans levins morales morales autobiography form content contain stories journals forth term genre culture language root multiple voice mother daughter voice ancestors sensitivities women products migrations ethnicities culture class symbolize ground crossroads identity wholeness choice fragmentation alienation.cosmopolitanism hybridity identity migrations sensitivities 
313	ecosystem service ces communities input territorial plan area locate conduct survey communities corregimiento pedrera amazon analyse ces region preferences relation service units use shannon diversity index indicator diversity use ces communities population education recreation prevalent ces categories area body water ces integration assessments ces communities management territory author informa limit trade taylor group.community base management culture ecosystem service communities waterassessment community management culture diversity index ecosystem service population forest water amazonia colombia 
314	culture pattern shape identity cities culture climate factor differentiate cities interest people introduce identity cities order urban vitality reason sabzemeydan square rasht step regard survey comparison aspects creation vitality square questionnaires use end feature rank use anp technique result presence people crowd areas factor ones rio janeiro mix use rasht sabzemeydan model validation analysis questionnaire survey area gilan iran rasht 
315	opera house locate garden provider opera ballet performances facade area market exclusivity elitism art form challenge influence opera house perception experience london theatreland design/methodology/approach repeat tourists locations area flagship build use convenience sample assistance analysis software topics number factor influence tourist perception experience opera house concealment influence covent garden inclusion audience development initiatives generation opera ballet theatre-goers house door policy daytime visitors relay opera ballet productions locations interest experience limitations/implications audience development inclusion initiatives opera house impact perception experience factor influence process scope highlight implications opera house concealment impose challenge task audiences productions participation unit engage market focus quality house heritage add facilities exhibitions shop implications opera house access development implement extend opportunities target market produce address gap knowledge development niche opera house tourist segment tourism market limited.audience development tourism inclusionheritage tourism perception analysis questionnaire survey inclusion tourism development tourism market tourist area london kingdom 
316	online learn environment advantage access material ability foster supplemental materials challenge course affiliation science science course geoscience course focus challenge teach content online master level geology meteorology course students course home regions master program assessments course analyze meteorology course reveal students home regions assessments association geoscience affiliation online performance accessibility curriculum geology meteorology student 
317	researchers construction mean construction mean race pay attention form divisions base collect residents travel city attachments divisions residents community people areas residents city assessments shift city form make challenge definitions limit trade taylor group.community culture attachment race ethnicity placeculture ethnicity race area state utah 
318	phenomenon tourism lead instance traveler diversify expectations vacation destination tourism infrastructure tourism experience etc perspectives time geographies itineraries community repopulate village heart ligurian project guide community ways village implement practice tourism community development process answer case torri superiore ecovillage village gen ecovillage network ecovillage network permaculture movement geographique liege reserved.community consensus permaculture recovery tourism abandonment valorization 
319	"nature" form landscape focus landscape landscape discuss feature geography topography earth surface topos feature variety ways rock stone boulders terrains valleys water ways vegetation sri landscape consist feature buddhist architecture landscape represent role sri landscape influence buddhist performances landscape architecture philosophy buddhist philosophy phenomenology landscape analyse relationship settlements feature geography location focus buddhist performances topos divine mundane dimension argue sri landscape locations life experience concepts reveal compositions landscape divine experience landscape landscape variety ways performances kinds relationships people settlements press.buddhist architecture buddhist performance landscape sri engineer buddhist performance landscape sri lanka topos architecture 
320	wave occupations movements interest role attention role literatures movements role spatiality draw narrow analysis focus identity movements base focus group protest event justice movement gjm europe summit genoa event spatiality role movement identity activists devices boundaries considerably profit consider spatiality identity genoa counter-summit justice movement movements action globalization economy movement europe 
321	representations tourist destination visitors countries france germany italy spain kingdom state america visit framework representations baggage root memory form anticipatory representations transformations transformation occur design/methodology/approach author transformation representations questionnaire comprise tool scale measure strength information source school movies songs press tourist documentaries communication network rosa stimulus word adjectives city centre warsaw questionnaires anonymity researcher administer time visit accord model representations hypotheses concern transformation representations result confirm change representations capital city role language barrier recall name city-places visit limitations/implications representations people image howarth visitors recall image name questionnaires answer word image mind create spite recall park fountain resort categories park fountain limitation majority researchers overcome directions line field investigations media insights opportunities bocci implications destination brand implications accord communication methods destination personality hosany personality consumers evaluations destinations campaign personality tourism destinations components destination image capital cities visitors market brand strength tourism intensity mikulić al. representations city transform visit theory moscovici way link imagery tourist practice issue history language art traditions practice tourism time framework use case destination network heritage language representations city heritage union language survey change tourist destination area france germany italy mazowieckie europe spain kingdom state mazowieckie 
322	article mobility implicate process bond use survey group college graduate grow chaohu type migrants translocals departers settlers type returnees bond root classify influence people bond challenge view homeland universal migrants desire integrate host city prone environment idea mobility attenuate intensity ascribe birth residence copyright john wiley sons copyright john wiley sons chaohu migrants mobility returneesmigration population migration mobility return migration population china 
323	areas constraints inhabitants density dispersal resources employment structure service image periurban mobilities sparse resources areas structure territories proximity use series inhabitants metropolis senlis écouen-ézanville explore relationship inhabitants link notions mobility attachment differ position characteristics contexts attachment value residents category armand mobility attachment resources region periurban proximityemployment mobility area resource use territory france france paris paris 
324	article address tourism children migrants base case second-generation eritreans parent home countries generation perspective diaspora tourism phenomenon base create interconnectedness individuals situations second-generation eritreans course journey eritrea conclude diaspora tourism experience visit events eritreans influence negotiation position towards diaspora debate generation localities interconnectedness negotiation second-generation eritreans limit trade taylor francis tourism generation translocality visit heritage tourism identity construction tourism tourist destination population eritrea 
325	concepts community identity express inhabitants residents community identity repertoire storylines part island community community identity aspects roads component island infrastructure units village home unit network environment continuum structure bridge mainland influence respondent repertoire change community identity acceptance islander identity acceptance by/of environment island components acceptance individuals community community constructions islanders non-islanders view community identity institute island university prince island canada.acceptance community islandness norms identity saaremaa 
326	people perceptions issue concern impact climate change/variability livelihoods climate change adaptation strategies level people problem diagnosis assess term events adaptation strategies resilience communities river basin bgrb value knowledge experience people intervention perception result analysis legitimacy people result people form increase temperature monsoon rainfall rainfall time impact trend temperature area increase frequency events droughts impact adaptation strategy people measure flood drought analysis herein confirm combine people perception knowledgebase plan communities springer media dordrecht.adaptation budhi gandaki climate change hydroclimate people thermodynamics flood rain watersheds adaptation strategies hydroclimate monsoon analysis temperature climate change climate change event flood livelihood perception knowledge nations convention climate change gandaki basin nepal 
327	heritage arab countries development region environment urbanism heritage create foster hunger belongingness build environment review developments region elements heritage incorporate plan adapt heritage build environment goal process environment sustainability base preferences people value precedents sustainability feature scale neighborhood settlements emiratis elements knowledge settings architecture gulf countries urbanism sustainability knowledge arab architecture 
328	memory displacement placelessness bob dylan point view geography term role formation identity people geography accord geographer location experience consciousness people mean dylan work experience life displacement landscape passage city york landscape birth kind direction home milieu sixties search home geography memory placelessness 
329	market penetration information communication technologies visitor feedback online review locations visit scale growth opportunity travel demand analysts location basis online review destination choice model geography plan indicator visitor association connection site opportunity sop lens mine i.e. information online text review form narratives websites share experience perceptions yelp tripadvisor methods topics issue review basis analysis result emerge topics term information interpretation stand-alone text mine insufficient sop topics complexity dimension characterize sop addition result time seasonality role visitors site factor attention respect text mine methodology gain insights analysis barriers interpretation topics model promise infer sop text review integration travel analysis transportation growth information destination choice narratives topics information market penetration information mine 
330	life write practice things use jam wood term homelooseness examples practice family people kingdom memoir inform things disorder family exist countries drive need life asia-pacific use work w.g sebald things melancholy inspire feel reality dislocation tool life writers concern engage problem try capture state conflation time describe george poulet critique marcel proust trigger briefly limit trade taylor francis group.exile melancholy memoir things 
331	project -ism architecture time idea architect artist engineer build atmosphere idea appeal everyone term point view create see 
332	development coal technology power plant emission standards gas power plant impressions pollution emission power plant project residents promotion technology attitudes project influence mechanisms support model build trust attitude variables cost perceptions variables support dependent variable model equation model result reveal impact −0.043 support benefit perception trust impact support impact benefit cost perceptions attitude impact support benefit perception cost perception −0.115 addition policy suggestions project publicity compensation strategy enhance support project coal technology power plant coal coal fuel furnaces cost decision technology fire tube boilers gas plant coal technologies power plant awareness support fossil fuel power plant power plant decision development project analysis participation response perception pollution control attitude 
333	part title quotation adult patrick ness protagonist death rule character insights identity base spatiality narratology focus ways fiction readers support identity formation select passages character perception argue fiction offer readers identity bononia university narratology embody cognition identity spatiality adult fiction 
334	begin keats byron describe imagine byron ways letter italy emerge respect distinction imagine hold byron italy strike extent product history authority traveller experience privilege spot relation write correspondent association.byron correspondence letter travel write 
335	location regions reposition europe end destination destination itineraries pilgrimage consequence increase number pilgrims change transform landscape development kind reinvention contribute shape role heritage landscape transformations reconversion tourist destination address change tourist offer period pilgrims hostels reception facilities tourist promotion pilgrims behaviour methodology base use source pilgrim office application managers accommodation facilities director tourist office finisterre result contribute highlight change term condition regard level tourism management.finisterre end destination pilgrimage way st. jam 
336	attempt influence brand perspective review scholars measure brand influence directions design/methodology/approach review databases define search article attempt quantify brand influence review information use explore brand brand influence compatibility brand geography brand influence implications equity consumer decision-making influence equity performance indicators quantification limitations/implications base attempt effectiveness brand areas limitations brand outcomes originality value review contribution overview brand influence quantify insights policy formulation development effectiveness brand management development 
337	article discuss plan management south history development mountain municipalities author methods plan treatment case actors level heritage land use plan development reindeer husbandry organization heritage management term responsibilities activities localization responsibility manage heritage counties municipalities responsibilities fragmentation contribute marginalization heritage management management heritage discourse attractiveness base in-migration municipalities position master plan plan author base community development prioritize heritage use inhabitants identity heritage development plan region heritage hegemony land use plan plan marginalization mountain region rangifer tarandus 
338	theorise globalise countryside construction identities regions force utilise negotiate contest communities represent case festival identity promote animate decades force discuss issue design/methodology/approach base methods analysis participant observation stakeholder township zealand form version identity course decades part energy heritage champion influence globalise force shape image portray festival limit attempt theorise festivals countryside framework detail provide opportunity issue community detail reinforce role agency globalise world heritage zealand festivals 
339	addtion security circuit video camera business establishment provide customer information area information allow market analysis customer behavior service customer behavior analysis customer detection step article customer behavior pipeline detail focus customer detection customer detection source decision base multiple image areas system cue e.g. knowledge input see account cue detection system integration mechanism article framework integration multiple cue customer detection detection framework image frame capture retailer video locations truth personnel rate window use performance index performance detection framework improvement control treatments result support hypothesis potential framework institution reserved.customer detection framework inference integration zone visualization detection multiple-cue integration video analytics 
340	feature media design/methodology/approach base feature media term location locale wider frame media landscape stream media management market conceptualisations notions field geography spatiality media media applications block create maintain time result interactions relationships users contribute extant media character media interrelation world evolve media settings relevance create way consumption activities co-existence media media landscape spatiality 
341	trend reuse development sport industry transform stadiums press issue base problems transformation stadium discuss motivation principles reconstruction analyze context openness interface integrity diversity environment reconstruction stadium plan reconstruction interior stadium use stadium need plan yubei stadium example analysis carry plan structure requirements transportation environment integrity diversity development trend stadium plan gymnasium basis transformation stadium transformation stadium 
342	map influence tourists activities today americans food drink experience revenues amenities craft breweries tourism agencies promote beer trail beer trail tourism agencies trail market materials map use content analysis elements goal project breweries activities creation turn benefit travel destination result tourism agencies breweries beer trail principles activities trail map map tool navigation layouts symbology tourist activities map travel roads highways host activities limit number attention landscape activities style agencies breweries activities symbols color fonts picture age market audience author .beer trail craft breweries content analysis tourismcartography growth map navigation symbolism tourism market tourist destination travel north america 
343	conserve heritage community identities sustainability geopark concept components resources provision tourism infrastructure development community engagement participation pertinent success geopark community heritage conservation transform value practice behaviour towards sustainability community engage contest term community engagement use development process community participate article community engagement heritage conservation use geopark experience asia pacific region analysis discuss result review resources geopark websites survey geoparks member countries asia pacific geopark network course geoparks heritage conservation activities ways process interaction festivals exhibitions resource management indicate room activities community stakeholders conservation community engage activities custodians towards resource utilisation balance conservation development penerbit sains community engagement conservation geoparks heritage 
