	발행연월	록키 워드 
178	2014	문화 융성 시대 강조 창조 지역 공동체 자생 실천 의미 지역 운영 창조 내용 스토리텔링 전략 분석 목적 창조 지역 선정 대구읍성 상징 거리 정선 아라 촌 대상 자료 수집 스토리텔링 단계 분류 분석 방법 분석 스토리텔링 분석 결과 대구읍성 상징 거리 역사 기반 대구 도심 역사 일상 문화 거리 재현 발견 정선 아라 촌 스토리텔링 재구성 정선 생활 문화 회복 사례 반영 스토리텔링 회복 기여 지역 문화 활기 문화예술 콘텐츠 자리매김 지역 주민 자발 참여 바탕 주민 창조 인력 지역 콘텐츠 활용 창조 자원 마지막 창조 지역 반영 스토리텔링 구성 전략 필요 내용 논의 
179	2014	올레길 전국 길 조성 하드웨어 중심 길 조성 보니 대부분 길 차별 길 비판 일자 문화 체육 관광부 사업 추진 이야기 탐방 특색 의도 구체 실천 과정 이야기 나열 하드웨어 중심 개발 환류 흐름 스토리텔링 유효 방법 증명 이야기 강화 차별 방안 탐색 목적 대상 무등산 의병 길 조성 테마 부여 절차 문제 테마 중심 콘텐츠 개발 의병 테마 강조 보니 테마 자원 한시 결과 콘텐츠 부족 스토리텔링 방문객 소통 지점 구체 방안 제시 문제점 해결 무등산 의병 길 의병 관련 이야기 수집 풍 암 정 이야기 치마 바위 이야기 다음 직접 연관 의병 연관 이야기 수집 간접 연관 이야기 선별 과정 풍 암 금곡동 제철 유적 의병 활동 의미 선정 끝 의병 길 구간 계절 생태 체험 프로그램 체험 프로그램 개발 의병 이야기 융합 테마 융합 스토리텔링 개발 인문학 연구자 습관 경직 태도 반성 출발 강화 스토리텔링 목적 문제 해결 방법 사회 스토리텔링 선택 인문학 연구자 스토리텔링 외연 확대 적극 고려 문화 생태 탐방 테마 융합 공동체 
180	2014	진경 산수화 창작 주체 시선 서사 
181	2014	오시마 해양 재생 건축 예술 기적 디자인 
182	2014	제프리 바 루 누 강가 스리랑카 건축 
183	2014	한국 사회 피로 사회 불신 사회 허기 사회 건조 문화 분위기 시각 이미지 존재 방식 전환 시 지각 경험 조건 촉발 흐름 사진작가 최민식 사진 이미지 문화 기저 공동 존재 시대정신 환기 최민식 사진 이미지 문화 기저 공동 존재 감응 시각 사유 근대 감각 정서 봉합 신자유주의 문화 압력 감각 정서 감응 문화 기후학 충격 환기 최민식 사진 이미지 시대 위기 징후 잃어버린 세계 복원 공동체 문화 기억 인류애 환기 방식 풍경 감각 정서 촉발 사진 이미지 근대 추방 인간 진실 삶 풍경 시대정신 문화 에토스 공동체 인류애 기억 방식 감각 정서 충격 환기 문화 분위기 최민식 사진 이미지 감각 봉합 환기 공동 존재 풍경 삶 복원 
184	2014	실존 주체 문화 의미 거주 연작 
185	2014	근대 도시 서사 양상 테제 핵심 입 지점 근대 이해 구체 개념 불안 야기 추상 개념 이동 도시 근대화 탄생 인간 삶 구획 현실 터전 근대 핵심 표지 문제 개념 도시 상실 함축 문제 범주 도시 서사 주제 탐구 의미 까닭 도시 서사 상실 의미 항 창출 수행 이관 구현 점 기획 의미 망 근접 소설 서사 도시 인간 삶 양태 문학 기획 구성 다각도 형상화 본고 최인훈 김승옥 소설 구현 모티프 양상 바탕 1960년대 도시 상실 기획 최인훈 경우 산책 자 모티프 변형 실향 감각 도시 이동 관건 조망 서사 기획 반면 김승옥 경우 고향 도시 구도 순회 여로 형 모티프 무진 상징 고안 표지 구성 각각 기획 1960년대 도시 서사 양상 단서 자리 상실 기획 도시 서사 
186	2014	오늘 날 연극 분야 연극 과정 관객 인식 중 요시 경향 장르 간 콜 라보 경계 해체 생활 예술 경계 공연 특정 공연 경향 관객 작품 일부 참여 과정 공유 과정 획득 미 축적 경험 예술 형식 자리 논문 지역 공연 특정 공연 작품 중심 이해 분석 공연 행위 특성 가지 구성 관련 작품 공연장 소의 차이 중심 역사 사건 현장 공연 발굴 의미 관객 참여 과정 체험 재발견 개념 일정 범위 특정 문화 행위 의미 기억 가치 재구성 개념 특정 공연 특성 일정 창의 사고 선택 배열 창작 행위 점 브리콜라주 관객 수용자 작품 배우 협력 관계 지각 경험 형성 집단의식 작품 완성 의미 관객 위치 협력 수행 자라 논문 성과 특정 공연 실증 분석 이해 활용 창작 행위 관객 위치 정리 이해 점 특정 공연 재발견 재구성 정체성 브리콜라주 협력 
187	2014	현대시 한강 연계 주목 기존 성과물 반성 성찰 출발 한강 수도 문화 모태 경제성장 격변 지인 동시 현재 한국 문화 역사 중심지 점 한강 가치 문학 관점 지리학 연동 현대시 한강 정체성 양상 의미 분석 전제 한강 문학 도출 정의 한강 지류 남한강 유역 북한강 유역 임진강 유역 서울시 관통 부분 한강 본류 구역 한강 대상 한정 에드워드 이론 차용 사회 집단 개인 정체성 유형 지역 로 컬리 티 변별 한강 정체성 축출 정의화 과정 특정 역사 사회 공유 공동체 정서 공통 확인 문학 정의 진행 임진강 유역 중심 기 결과물 후속 진행 북한강 유역 남한강 유역 한강 관련 총체 결과물 정리 계획 문학 지리학 활용 학제 교육 방법론 구축 한국 형 브랜드 이미지 구축 방안 후속 기초 자료 사용 계획 과정 궁극 문학 인식 패러다임 구축 학문 통섭 과정 문학 총체 활용 종합 사고 형성 일조 한강 에드워드 현대시 문학 
188	2014	
189	2014	현대 미술 작품 물리 한정 작품 성격 내용 제한 의미 발생 담론 비평 장 개념 작품 감상 관람자 사회 활동 장 제공 논문 현대 미술 논의 문제 플라이 해석 틀 분석 작품 기존 논의 개념 은 탄소 상쇄 나무 심기 프로젝트 실제 농장 필리핀 오지 인터넷 사이버 미술관 동시 점유 대지 미술 인터넷 아트 개념 미술 사회 참여 형태 포괄 작업 법 존재 땅 작가 경작 묘목 인터넷 확인 데이터 실재 조건 실체 재현 암시 관람자 제공 수단 묘목 재현 기록 사진 인터넷 홈페이지 제공 동영상 대지 미술 경험 제기 실제 간의 괴리 재연 문제 물리 측면 관람자 제도 고려 기획전 프레임 이자 공인 미술관 제시 탄소 배출 담론 논문 현대 미술 담론 제기 모더니즘 미술 자율 초월 비판 기반 작품 발생 다층 문제 플라이 열대 우림 농장 특정 자본 미술 
190	2014	조선조 이상향 장 소성 도가 이상향 유교 이상향 기층 이상향 
191	2014	Chapter 4 옥 곡 화서 학파 김 묵 유중 교 유인석 이항로 존화양이 조종 암 대통 본질 
192	2014	문화 융성 시대 강조 창조 지역 공동체 자생 실천 의미 지역 운영 창조 내용 스토리텔링 전략 분석 목적 창조 지역 선정 대구읍성 상징 거리 정선 아라 촌 대상 각종 문헌 자료 수집 스토리텔링 과정 분류 분석 방법 분석 결과 대구읍성 상징 거리 역사 기반 대구 역사 일상 문화 거리 재현 역사 읍성 지역민 삶 매개 역할 기대 정선 아라 촌 스토리텔링 재구성 정선 생활 문화 회복 사례 반영 스토리텔링 회복 기여 지역 활기 문화예술 콘텐츠 자리매김 지역 주민 창조 인력 지역 콘텐츠 활용 창조 자원 마지막 창조 지역 반영 스토리텔링 구성 전략 필요 내용 논의 창조 지역 스토리텔링 대구읍성 정선 아라 
193	2014	논문 무대 연극 중심 근대 연극 논의 유성기 라디오 이후 영화 컴퓨터 미디어 연극 확장 일종 방법론 서설 성격 일반 무대 연극 유비쿼터스 디지털 미디어 시대 현장 생명 유일한 아날로그 형식 그리스 시대 극장 폴리스 도시 국가 사회 미디어 중 경우 신문 잡지 유성기 라디오 근대 미디어 중 하나로 등장 실상 근대 연극 미디어 연극 과언 연극 본질 현장 인간 행동 모방 연극 영역 무대 극장 인간 행동 모방 실연 유성기 영화 라디오 컴퓨터 스마트폰 미디어 극장 확장 근대 초기 유성기 라디오 처음 무대 극장 환경 경험 사람 유성기 라디오 근대 테크놀로지 스펙터클 경험 극장 무대 극장 향유 공연 물 유성기 라디오 향유 미디어 극장 물리 제한 무대 극장 시공간 말 미디어 획기적 확장 근대 내셔널 대중문화 형성 유성기 음악인 음악 분리 분리 음악 음반 형식 상품 사유 기여 기생 명창 소리 악공 연주 명배우 연극 대사 명 변사 해설 극장 일상 결과 음악 연예 물 대중 기여 대중 사회 공동체 감각 감정 대중 감각 형성 기여 라디오 방송 방송 공연 청취 관극 초월 동시 점 근대 테크놀로지 연출 스펙터클 라디오 방송국 송신 프로그램 수신자 동시 편재 청취 점 매스 미디어 등장 인해 미디어 극장 공공 획기적 확장 라디오 개개인 사적 소비 유성기 체 신국 운영 공 국가 미디어 인해 상업 자체 라디오 보급 국민 문화생활 향상 공공 공 영성 목적 라디오 유성기 자유 대중 감각 형성 국민 감각 형성 기여 당시 연극 장 무대 극장 유성기 라디오 미디어 극장 밀접 관계 아래 상호 교섭 협률사 원각사 광무대 연흥 단성사 극장 무대 활동 창부 기생 악공 배우 변사 대부분 유성기 음반 녹음 라디오 출연 당시 신파극 신극 영화 해설 무대 극장 유성기 음반 극장 라디오 극장 동시 각각 미디어 변형 형식 상연 논문 근대 연극 장 무대 연극 극장 미디어 연극 극장 구체 상호 교섭 전개 논의 이후 과제 공동체 감각 국민 문화 대중문화 대중 감각 라디오 라디오 방송 미디어 극장 미디어 극장 방송극 유성기 유성기 음반 음반 극 
194	2014	커뮤니티 가상 커뮤니티 소 네트워크 서비스 페이스북 라 빌 레 공원 
195	2014	철학 여행 관계 여행 사유 샘 철학사 고대 그리스 파르메니데스 철학 여행 형식 기술 목격 실존 철학자 마르셀 인간 본질 순례 존재 규명 알랭 드 보통 여행의 기술 클라우스 지중해 철학 기행 철학 사유 여행 연루 부각 여행 철학 자연 인식 감상 대상 관광 차원 극복 근대 사유 전권 자유 구성 주체 동적 위치 주체 임의 구성 자연 사물 대상 이원론 소고 에선 근대 사유 후설 자연 에로 접근 하이데거 사유 주목 사유 인간 휴머니즘 서간 후기 사유 반영 자연 세계 특권 서구 인간 주체 중심주의 결별 선언 있다 대신 사유 강연 논문 사물 이란 장 인간 근원 사물 교감 교호 작용 상보 원리 근대 자연 생명 대상 부품 정도 취급 후설 의식 화살 철학사 인식론 사물 평가 분석 판단 차원 사물 말 윙크 삶 소고 자연 교감 하이데거 사유 논의 겸허 태도 자연 접근 모습 통속 차원 여행 체험 기반 논의 전개 과정 다음 말 근대 세계관 유산 하이데거 사물 교감 피 섬 개 현 은폐 피 섬 달 팔 라이 밤 경이 카이로스 시간 체험 자연 교감 사례 말 자연 존재 여행 시간 크로노스 카이로스 
196	2014	1960년대 이후 고도 경제성장 기로 진입 우리나라 산업화 도시로 인구 집중 가속 인해 도시 주택난 교통 혼잡 문제 발생 해소 정부 주택 양 공급 확대 주력 아파트 일변도 개발 사업 주거 유형 사업 확보 위주 밀 개발 도시 경관 마구잡이 훼손 도시 역사 상실 개성 철거 위주 방식 진행 각종 규모 개발 재건축 오랫동안 거주 주민 공동체 파괴 문제점 상황 시대 부각 1990년대 중반 지역 특성 주민 자발 참여 기반 물리 환경 개선 삶의 질 향상 공동체 활성 마을 규모 개발 방식 대안 도시 관리 방법 시도 시작 우리나라 마을 사업 일본 치즈 쿠 마을 모범 시행 시작 논문 아키라 마을 발상 의거 마을 개념 마을 주민 동적 이제 마을 주민 주인 적극 가야 공동 장 의미 물질 대상 소프트웨어 면도 포괄 창조 의미 용어 마을 운동 도시 패러다임 근본 변화 의미 일본 우리나라 20세기 후반 미국 영국 프랑스 유럽 국가 근본 철학 패러다임의 전환 획일주의 근대 패러다임 주체 중심주의 근대 패러다임 전환 의미 패러다임 변환 롬 바흐 아폴론 사유 방식 헤르메스 사유 방식 전환 파악 롬 바흐 서양 문화 고대 그리스 지금 아폴론 원리 지배 아폴론 중앙 각자 자신 자리 지정 구석 빛 아폴론 질서 사물 작용 형성 근본 질서 사물 선행 아폴론 세계 저항 사람 예전 헤르메스 원 리다 파악 저항 실패 롬 바흐 생각 헤르메스 원리 파악 롬 바흐 철학 헤르 틱 국내 마을 운동 염두 고찰 마을 가지 시사점 논문 주목 바탕 관이 주도 마을 정책 문제점 다음 구체 일례 경기도 성남 기성 시가지 마을 시도 건축 차원 반영 점 가지 제안 마을 패러다임 전환 아폴론 원리 헤르메스 원리 
197	2014	도시 변화 거시 시장 경제 산업 구조 변화 국가 개발 정책 규모 단위 개발 변화 반면 미 시적 개별 인자 자연 조금 변화 곳도 도시 도시 내 공공 변화 이윤 극대 구조 위기 조절 목적 급속 경제 발전 도시화 경제 가치 중시 개발주의 변화 초래 도시 형성 삶 추구 오늘날 성화 현상 특화 정체성 보존 수단 가치 분석 특성 목적 장 서론 배경 목적 범위 구성 방법 장 정체성 개념 파악 정리 이론 고찰 가지 선행 바탕 활용 정립 집중 체계 속성 바탕 정체성 지속 방향 개념 토대 장 위 정리 체계화 실재 서울 특화 대입 분석 마지막 장 결론 요약 시사점 한계 점 언급 순서 진행 결론 형성 요소 브랜드 구성 요소 유의미 작용 상관관계 정체성 유지 기여 
198	2014	현대 가상공간 효과 시각 컴퓨터 활용 디지털 제작 기법 부각 추세 중 3D 시뮬레이션 활용 방법 디지털 기술 발전 시각 표현 제약 3D 시뮬레이션 가상 디자인 요소 개발 전략 시각 응용 3D 시뮬레이션 활용 제주도 시청광장 모델 해석 초점 시민 의견 수렴 자료 조사 제주 시청 광장 현황 파악 최종 개선 모습 시각 진행 도시 광장 도시민 휴식 회합 행사 집회 사회 문화 표현 소통 기능 도시 예술 가치 창출 역할 시청광장 도시 대표 공공 건축물 광장 도시 정체성 도시 이미지 직접 관계 상징 의미 도시 도시 설계 기존 설계 도면 이미지 근래 3D 시뮬레이션 기법 사용 가상공간 재현 단계 발전 기반 3D 시뮬레이션 프로세스 공공 디자인 활용 방법 모색 지속 3D 
199	2014	교외 도시 부재 이미지 상품 
200	2014	논문 이동성 문화 관계 변화 형성 서울 정체성 논문 서울 미디어 조 명함 도시 서울 지역 정체성 논문 이동성 개념 이동성 존 어리 주장 시간 물질 개념 사람 환경 방식 관여 이동 자연 풍광 도시 공동체 환경 사용 미학 인식 감상 방식 연관 이동성 변형 패턴 가속 저지 과정 사회 문화 규범 형성 이동성 지역 자연환경 물리 특성 고유 사회 문화 규범 질서 형성 과정 역사 조명 지역 도시 정체성 가늠 개념 측면 서울 수도권 역사 교통 커뮤니케이션 인프라 집중 형성 과정 이동성 현대 서울 수도권 정체성 이동성 미디어 가상 이동성 이동성 서울 수도권 지역 도시 교통망 도로망 철도 망 정보 통신망 밀집 지역 일상생활 물리 이동 서울 수도권 지역 이주자 다 문화 공동체 서울 수도권 지역 한국 국내 주자 다 문화 가족 결혼 이민자 인구 거주 지역 마지막 서울 수도권 지역 서울 중심 물리 이동성 지역 개인주의 성향 지역 간 문화 단절 극단 생활 문화 특징 이상 논의 바탕 논문 결론 서울 수도권 정체성 형성 과정 공공 미디어 역할 토론 도시 정체성 이동성 다 문화 도시 지역 문화 
201	2014	목적 요즈음 도시 산책 자 서울 서촌 방영 문화 다큐멘터리 의 영상 표현 언술 내용 이용 미학 관점 해석 서촌 골목길 보안 여관 이상 집 대오 서점 이동 식민지 기와 개발 독재 시대 도시 도시 삶 지각 방식 미 체험 모티브 제시 보안 여관 이상의 집 도시 산책 자 관찰자 식민지 문인 경성 근대 도시 작품 형상화 소개 이상 작품 소개 이상 백부 집 작품 관련성 제시 다 큐 핵심 주제 골목 도시 산책 자 근대 서울 충격 체험 완화 근대 이상 적응 경성 도심 체험 골목 미 티 승화 에필로그 김광석 이상 제시 서촌 시각 영상 자막 청각 음악 배합 시청자 효과 미 경험 도시 산책 자 미 경험 미 티 다큐멘터리 역사 티 
202	2014	소설 문학 배경 서사 논리 해명 점 복합 시선 요청 논문 한국 소설 해인사 궁극 목표 소설 작품 해인사 재현 작품 해인사 정체성 고찰 고전 소설 중 당대 현실 문제 제기 허균 홍길동전 조선 후기 종교 권력 기강 해이 비판 사회의식 이병주 관부 연락선 일제 강점 말과 해 방기 남한 단독 정부 수립 현대사 관통 주인공 신화 죽음 개인 희생 죽음 역사 실체 밀착 해인사 포스트모더니즘 소설 반향 하일지 경마장 가는 길 의식 고양 삶 가치 수립 장정일 너에게 나를 보낸다 성의 상품 허무 도정 글쓰기 해인사 소설 해인사 시대 의식 반영 서사 지향 개인 의식 반영 현대 감각 변화 해인사 합천 한국 소설 정체성 
203	2014	포스트 모던 전시 문화 테크노 러 지의 급속 발달 도시인 시 지각 방식 근본 전환 테크노 러 지의 발달 매체 세계 도시인 감성 촉발 문화 분위기 감응 공유 즐거움 미학 촉발 기술 문명 삶 도시 시공간 이미지 감각 실험 도시인 시 지각 경험 지평 확장 촉발 흐름 포스트 모던 전시 문화 이미지 전시 문화 분위기 분위기 실험 도시인 감각 시 지각 방식 문화 여과 장치 문화 분위기 전환 주목 헤테로 토피아 실험 도시인 근대 공감각 봉합 단절 일상 심미 체험 헤테로 토피아 시 지각 방식 잠재 촉발 회복 가동 문화 분위기 전환 주목 이미지 문화 분위기 헤테로 토피아 포스트 모던 감각 조건화 문화 여과 장치 전시 문화 감각 봉합 포스트 모던 감각 인간 
204	2014	작가 영산강 형상화 강 텍스트 분석 영산강 상징 의미 영산강 정체성 규명 목적 서론 영산강 정체성 규명 기존 영산강 상징 의미 문순태 강 상징 의미 확인 기존 영산강 이천 역사 문화 호남 제일 젖줄 어머니 강 상징 반면 문순태 강 아버지 강 형상화 영산강 정체성 부여 강 영산강 상징 의미 가지 상징 의미 동쪽 노루 목 노비 삶 대불 정신 평온 서쪽 새끼 내 인도 추상 새끼 내 시원 터전 고향 점 시원 터전 새끼 내 세상 안전지대 자신 뿌리 상징 의미 영산강 울음소리 민중사 점 영산강 울음소리 혼령 힘 밑바닥 인생 민초 아픔 공감 사람 영산강 울음소리 민중 생명력 대불 영산강 울음소리 분노 죽음 각오 용기 만주 독립군 인숙이 광주 학생 독립운동 참여 영산강 울음소리 귀 행동 일제 항거 투쟁 무지렁이 운동 기억 의미 광주 학생 독립운동 씨앗 영산강 변 궁 삼면 무지렁이 투쟁 발아 동학 농민 전쟁 의병 운동 성장 광주 학생 독립운동 민중사 세번 상징 의미 무등 세상 아버지 강 강 영산강 아버지 강 호명 사람 양 만석 문순태 아버지 새끼 내 거주 개 동이 살아생전 생부 인정 양 만석 선택 이유 영산강 노비 핏줄 역사 서사 전략 세기말 전라도 영산강 지역 배경 노비 세습 폐지 동학 농민 전쟁 개항 부두 노동자 쟁의 의병 운동 1920년대 나주 궁 소작 쟁의 사건 광주 학생 독립운동 반세기 영산강 변 민초 저항 삶 조명 석이 노비 핏줄 인정 영산강 손 영산강 울음소리 귀 역사 기억 당대 아픔 상처 귀 메시지 강 영산강 정체성 민초 저항 역사 등의 강 강 영산강 문순태 등의 강 
205	2014	
206	2014	생태 교통 수원 사업 수원시 팔달구 행궁동 대상 주거지 보행 친화 린 환경 요소 물리 요소 물리 요소 특성 도출 목적 선행 보행 환경 요소 지표 안전 편리 연속 접근성 설정 물리 요소 물리 요소 분석 결과 주거지 보행 친화 린 환경 물리 요소 계획 상업 인접 도로 보행 친화 린 환경 물리 요소 계획 상업 인접 도로 주거지 인접 도로 구분 요소 성격 사업 대상지 전반 물리 요소 계획 변화 환경 만족 물리 요소 사업 시행 전 사업 시행 만족도 사업 기간 중 주민 불편 최소 지원 물리 계획 사업 시행 이후 지속 사업 시행 전 불편 사업 시행 확인 시사점 주거지 보행 친화 린 환경 물리 요소 물리 요소 계획 수립 물리 계획 지속 진행 보행 보행 친화 린 환경 물리 요소 물리 요소 
207	2014	통합 가로 관리 체계 구축 미국 선진 도입 운용 중 정책 제도 분석 시사점 제시 목적 정책 도입 대표 도시 보스턴 샌프란시스코 필라델피아 뉴욕 대상 법제도 관리 주체 관리 기준 분석 개 도시 가로 3차원 관리 단위 설정 통합 가로 관리 점 우리나라 시사점 분석 결과 종합 다음 미국 보행 자전거 이동 수단 이용자 가로 형성 정책 관련 법령 근거 가로 관리 단일 통합 가로 디자인 가이드라인 운용 가로 시설물 관리 주체 협력 수립 관리 기준 보행 환경 유도 최소 기준 적정 지침 제시 심미 안전 지속 측면 고려 보행 환경 가로 관리 체계 통합 가로 디자인 가이드라인 
208	2014	중심 시가지 활력 도심 재생 그중 서면 부산 유동 인구 지역 삼성 대우 국내 대기업 창업 발상지 근대 산업 문화 자산 흔적 지역 상권 양극 영세 상권 침체 부산 대표 중심지 심장 역할 서면 일대 가치 극대 근대 자산 기반 창조 재생 방안 필요 복합 재생 방안 대 핵심 재생 구상 개 일반 재생 구상 제안 대 핵심 재생 구상 부전역 주변 정부 규제 최소 지구 지정 추진 컴팩트 개발 대기업 창업 산업 유산 메모리 흔적 트레일 코스 개발 쥬 디스 태화 일원 씨 클라우드 영상 터널 갤러리 조성 전포 초등 주변 공구 상가 일원 구글 캠퍼스 유치 공유경제 스타트 업 플랫폼 조성 부전 마켓 타운 청년 운영 시간 활성 추진 공순 언니 이야기 박물관 조성 서면 야시장 운영 가지 일반 재생 구상 제시 정부 도시 재생 사업 린 재생 사업 유형 중심 시가 지형 세분 예상 서면 중심 사전 대비 필요 서면 가치재 발견 현재 상업 소비 안주 미래 정체성 실기 
209	2014	오늘날 관광 축제 문화 관광 자원 한축 이해 관광 축제 특정 특정 주제 진행 의미 프로그램 전달 관광 축제 특성 주제 연계 활성 전략 목적 진행 기존 재화 서비스 분야 적용 브랜드 확장 제품 간 일 치성 관련 모델 축제 진행 관광 목적지 적용 관광 목적지 축제 일치 효과 방문객 차원 검토 목적 선정 공주시 부여군 백제 문화 중심 진행 세계 대 백제전 보령시 대천해수욕장 진행 머드 축제 중심 실증 진행 분석 방법 방문객 일 치성 수준 태도 충성 차이 검증 일치 태도 충성 영향 검토 분석 결과 관광 목적지 축제 일치 평가 집단 집단 태도 충성 관광 목적지 축제 일치 방문객 태도 충성 영향 일치 태도 매개 충성 영향 요인 결과 관광 목적지 실제 이미지 이상 이미지 사회 이미지 이상 사회 이미지 축제 효과 반영 축제 방문 관광객 만족도 향후 행동 의도 결정 단서 활용 확장 브랜드 개념 축제 적용 사례 향후 관련 확대 기대 실무 차원 축제 관광 목적지 연계 목적지 특성 반영 기회 제공 관광 축제 관광 목적지 일 치성 태도 충성 
210	2014	뉴 어 바니 즘 미국 시작 세계로 도시 개발 형태 논문 뉴 어 바니 즘 요소 뉴 어 바니 즘 도시 공공 레벨 실현 여부 플로리다 시사 이드 메릴랜드 한국 정자 동의 도시 분석 도시 분석 블로그 웹사이트 텍스트 언어학 코 퍼스 텍스트 이닝 프로그램 이용 키워드 분석 정자 동 주상 복합 지역 설문 조사 인터뷰 키워드 생성 뉴 어 바니 즘 개 요소 상관관계 분석 질 데이터 뉴 어 바니 즘 개발 형태 도시 사용자 인식 기존 도시 형태 유무 선호 유무 원인 분석 키워드 뉴 어 바니 즘 요소 관계 결과 뉴 어 바니 즘 요소 데이터 유추 기여 요소 공공 전이 뉴 어 바니 즘 뉴 어 바니 즘 요소 전이 문화 시사 이드 정자 동 텍스트 비주얼 텍스트 이닝 
211	2014	본고 식민지 시대 함경남도 북청 지역 지역 정체성 표상 도구 사용 작가 작품 발굴 역사 삶 함경도 북청 작품 투영 아이덴티티 발현 함경도 식민지 경성 대항 대항 지로 유의미 해석 식민지인 북청 북청 물장수 대표 억척 상징 북청 인 고향 타향 정착 유대 형성 입지전 주민 현실 고통 교육 미래 비전 전환 북청 인 긍지 지역 문학 방법론 북청 지역 정서 증명 제일 언급 작가 송계월 이다 송계월 소설 수필 고향 북청 배경 글 고향 풍경 점묘 애정 향수 노래 지리 환경 대비 생활력 정신력 찬양 과도기 조선인 정신력 대비 이데올로기 지향 점 서술 북청 유년 시절 송계월 사상 형성 동인 성실 근면 교육열 북청 지역 식민지 타계 민족정신 지향 점 제시 송계월 자본주의 기세 대안 함경도 여성 노동 경제 독립 교육열 제시 함경도 여성 악 정체성 우주 혼자 정복 정신 지역 별칭 정신 물질 자립 미래 투자 식민 대안 가치 제시 송계월 기질 지향 북청 역사 전통 지리 문화 환경 영향 바 송계월 함경도 정체성 인식 당대 현실 모순 타파 지향 이데올로기 자각 사고 바탕 행동 노동 신성 교육 미래 북청 지역 이념 송계월 실천 지향 지역 문학 지역 함경남도 북청 송계월 
212	2014	김시래 조선일보 신춘문예 동화 도둑 당선 문단 이후 동화 동극 동시 한시 단편소설 장르 창작 시도 생애 후반부 시작 활동 고시 계속 김시래 동해시 망상동 출신 함흥 사범학교 국민 대학 정치 학과 졸업 고향 거주 일생 김시래 문학 업적 창작 활동 이외 동해 문인 협회 결성 최인희 문학상 제정 해당 지역 문학 장과 제도 정립 역할 점 지역 문단 문화 활성 일생 동안 헌신 점 김시래 문학 가치 김시래 문학 동화 상상력 기초 동심 세계 지역 삶 기반 향토 세계로 특화 김시래 시 전통 향수 공존 세계 일상 시어 형상화 전통 향수 결합 시적 수사 긴장 유지 점 주목 김시래 시 로 컬리 티 현실 반영 언어 구성체 문학 근본 명제 확인 기제 김시래 시 미 자율 근대 시학 형성 경계 전통 향수 지역 결합 양태 체현 고유 로컬 히스토리 시적 양상 강원 지역 문학 장이 주목 김시래 문학 실정 의미 김시래 고향 문학 장 로 컬리 티 지역 문학 
213	2014	목적 조기 개입 교육 복지 의료 통합 지원 기회균등 효과 달성 영유아 통합 지원 실천 참여자 지역 사회 실존 경험 발견 지역 사회 변화 인식 방법 참여자 인식 사진 공유 포토 보이스 방법 사용 결과 사업 참여 전 지역 사회 무장 소의 발견 주눅 의미 동네 영유아 통합 지원 실천 경험 실천 양육 품앗이 공동체 체험 지역 사회 네트워크 편입 과정 실천 경험 결과 참여자 지역 사회 교육 복지 의료 자원 네트워크 성의 회복 우리동네 경험 소득 빈곤 지역 대상 지역 사회 개입 영유아 통합 지원 실천 필요 제기 포토 보이스 결과 발견 지역 사회 반성 고찰 단계 정착 단계 회복 단계 제시 지역 사회 변화 실천 주체 양육 품앗이 조직 사회 자본 형성 노력 제기 영유아 통합 지원 실천 지역 사회 변화 포토 보이스 
214	2014	본고 미주 지역 재미 인문학 한민족 디아스포라 문학 형태 간주 접근 디아스포라 문학 범주 설정 오늘날 디아스포라 양상 자체 확산 미주 지역 이민 문화 부산물 재미 인문학 의미 한민족 디아스포라 형태 박남수 이주 이후 생 본질 실존 탐구 지속 과정 디아스포라 문학 재미 한인 문단 실정 관계 박남수 문학 이력 자체 박남수 시 미주 지역 디아스포라 문학 필수 전제 이주 이후 박남수 시 세계 인종 경계 양상 충돌 다각도 인종 지평 결과 한민족 디아스포라 운명 유비 특유 문학 지평 형성 디아스포라 사건 형상화 양상 한민족 디아스포라 문학 관점 조명 박남수 시 한민족 디아스포라 주민 정체성 구성 점 반증 박남수 시 재미 인문학 전 유해 문학 주제 정체 문학 장 메커니즘 활성 방안 제공 재미 인문학 국문학 시 의적 의미 재미 인문학 장 민족 국가 단위 설정 국문학 외연 확장 민족 공동체 근대 사유 물리 기제일 박남수 시 시인 삶 시적 주제 미주 지역 디아스포라 문학 대표 실정 의미 박남수 시 디아스포라 재미 인문학 사건 민족 정체성 
215	2014	근대 문학 낙동강 표상 장 소감 애 무장 소성 
