ID	abstractauthor keywordsindex keywords 
343	stem fact reality transform reality reality power instrument transform world explore issue theory morality theory create increase capacities reality variety complexity reality use encourage care others morality realaltruism morality 
344	herzog miller people alleys curve straighter alleys author role alley length confound influence raters alleys target variables preference danger predictor variables shadow curvature length width correlation danger curvature length regression analyse control predictors relation preference tendency relation danger control predictors relation danger curvature regression analyse predictors preference danger shadow pattern mystery variables.perception 
345	stem fact reality transform reality reality transformation work loom help elements relations project change reality instrument problems essentialism scale spatiality postmodernism role theory cognition theoretical 
346	concern walk work writers streets order map paths city artist janet cardiff voice case london connections project area rachel lichtenstein sinclair discuss artists issue geographies city subjectivity representation memory work connections city selves footsteps attention dream city.memory area kingdom 
347	abstract farm gender immigrants women 
348	resource managers health environment resource managers generate assessment techniques condition species surrogates biodiversity view applications term health biodiversity search relationships biodiversity health communities use examples water australia biodiversity water health link ways biodiversity feature person part person identity loss destruction change location potential well-being challenge community identity image inland waterway harbor biota health humans locations treat inland water by-product land water developments health control biota perceptions presence organisms efforts control case wetlands mosquitoes arboviruses conclude health inland systems intertwine biodiversity endemism perception landscape degradation management resource health sector resource management agencies synergies policies environment biodiversity health australia organisms 
349	bolt basil act epilogue play concern associate term geography gender consideration notions interest reflections metaphor "home" scenes landscape capital control alice lighthouse garden character representation alice woman bath gardener introduce play selection artwork.art gender geography home placesense 
350	nature promotion number invest promotion address target audiences worth number target audiences ways audiences case city christchurch claim interest highlight concept number practice promoters claim result conflict centre ideas function centre city group interest future development promotion tourism 
351	issue geography issue journal comprise issue author women habitus conference perth conference inspire sociologist pierre bourdieu notion habitus issue represent feminize habitus editorial offer overview bourdieu concept habitus locate article offer readers place.sense 
352	role festivals perception identity case festivals outcome discuss rollin river festival autumn communities river context strategies questionnaires committee organizers base categories attractions program homecomings program environment activities agriculture attendance figure ceremonies program towards school children homecomings program towns attention attendance population size popularity program base settlement period century example tourist commodification events self-identification community.festivals 
353	brentwood notebook author douglas brentwood community outskirts angeles ways attention characteristics symbol society century coupland challenge experiment time brentwood face number traditions philosophy geography journalism representation brentwood base observations myths notions dystopia class life mean brentwood reveal california community author tension presence absence stasis decay brentwood particular.perception world state 
354	avenues theorization production scale production rescale process accompany blunt scale concepts locality territory essay danger read marston article journal construction examination notion politics scale conclude section grasp scale process distinguish dimension structuration capitalism hypotheses scale production theory structurationcapitalism 
355	image era competition role investment localisation base conclusions survey analysis press school leaflets ponder perception image silesia silesia century area persons survey core region perception consist group characteristics material pollute industrialisation area components environment mine steel mill landscape dense cluster perceptions position area region press image degrade problem area hand region development potential textbooks silesia example landscape transform humans pollution degradation environment need protection material structure opposition perceptions image authorities organisations concepts qualities area factor investment attractiveness note part image elements region activities tourism attractiveness series pattern perception region number image persons region youth image region unification differentiation qualities descriptions individuals level contact region dichotomy image feature observe difference evaluation environment landscape perception qualities silesia note inertia perception change silesian reality notice marginal qualities region change appraisal image role industries reality district perception attitude poland 
356	postcolonial theory debate speech position ask relevance attempt marginalisation east germans germany intention situation unification insights critique conflict contradictions move constructions speak focus paradoxical matter contradictory ways practice function group margin centre germany reside speaker listener claim voice voice try work tensions concern emerge phd construction marginality media practice discourse conflict gdr citizen margin nation date describe placelessness "resistant" "transgressive" act perform embark stag situation entity germans situation locales science ltd. reserved.post-colonialism exclusion reunification germany 
357	prostitution become helsinki cause stir media street prostitution area city centre prostitution debate stigmatise area article area image artefacts people history area describe order image image image people image image romanticism history area reproduce prostitution debate.perception prostitution attitude area finland 
358	use population survey individuals communities community satisfaction attachment well-being support hypothesis satisfaction community community well-being bivariate correlation/regression analyse reveal community satisfaction attachment result level well-being variances community satisfaction measure differ factor well-being implications suggestions society status state 
359	globalization recreate translocalities communities philippines community practice gender migrants "abroad" women gender village map novel habitus reshape self performances mark change gender practice experience aspects globalization habitus work philippines issue population philippines 
360	lot interpretations category idea singularity time context singularity globalization disappear materialize dimension essence mention reflect relationships apprehension term context make interpret way.place theoryglobalization perception 
361	abstract preservation 
362	article answer ethnography age globalization assumption site harder maintain author base answer example concept waste case sit controversy plan incinerator hungary author argue george marcus solution problem limit redefine concept site adopt massey article implications choice position field consequences sociology sage publications 
363	possibilities information communication technologies offer people group friction distance constraints materiality technologies relevance areas term perpheriality children teachers parent opportunities see offer people areas information children access people expand terrain focus communication children chat room explore information modes communication people world contrast future ways adults expand children employment opportunities horizons ways technologies children practice science ltd. communication information technology population 
364	form pattern settlements influence force climate tradition religion base stability force structure settlements article discuss evolution plan perspectives saudi arabia settlements evolution plan theory community theme style style grid gridiron pattern use plan neighbourhoods success failure style pattern create arguments scholars side continuity pattern style success create secure environment side inconsistency style gridiron pattern failure create environment imbalance role plan evolution country saudi plan concepts arriyadh development authority commission jubail yanbu rcjy ministry momra plan neighbourhood focus future neighbourhood development achieve balance aspects experience notion plan theory imperatives culture climate religion tradition technology science ltd. saudi theory plan morphology architecture saudi arabia 
365	city oulu finland thousands job city work end thousands locals women men age base material collect group trace ways individuals unemployment process transformation neighbourhood semi consumer home showcases history street representations life advertise joblessness express variety feature well gender generation bind well disparities situations willingness perform act independence practice cornerstone narratives mirror hand narratives rout belong life situations culture feel home feel insufficiency fragility tie future ambivalences poverty growth.consumption change geography exclusion globalisation practice unemployment change globalization exclusion unemployment finland 
