ID	abstractauthor keywordsindex keywords 
383	project role play process children age ask record meaningful home focus sound body entangle process subjectivity place-making methodologies work techniques examination body body response girl capture sound play slide conversation capture sound person relationship movement body expression affect release call body slide contribute discussions move feel body body physicality body action state constitute notions connectedness author research© institute geographers.affect condition methodology 
384	explore use school grind school potential play learn children view school grind vision improvement part wider school grind project school volos city schoolyear participatory methods children participation redesign school grind include feature school grind children children observation children school grind result children school grind recreation play relaxation communication peer structure elements football basketball ground kiosk ways school grind environment insights children view school grind role children school principles improvement school grind emerge participation children children school grind 
385	children adults communities neighborhoods capital respect influence children catalysts maintenance community family stock capital article children home play role forge adult connections community capital suburban context focus group survey residents suburbs result capital neighborhood cohesion community participation respondents children home result implications community infrastructure environment cater children connectedness families community sage family neighborhoods community capitaladult child review neighborhood questionnaire survey population capital area australia 
386	article absence nigeria development use case relationships people share feature phenomena development framework constitute mind life character argue pillar framework lead strengthen observation author development suggestions improvement copyright taylor francis group capacity development society participation environment society area development society nigeria 
387	landscape character geography focus feature settlement pattern disperse discuss example place-names structure landscape manage give communities case-studies example connections communities today access countryside case england field-/place-names architecture contribution appreciation time complexity landscape character copyright taylor francis group marshes landscape characterisation place-names architecture wetland reclamationaccessibility perspective landscape structure name settlement pattern england essex kingdom 
388	characterization treatment island practice video description describe kind islandness islandness experience base treatment idea dwell kind practice view performances practice incorporation inhabitants way blueprint way comparisons juxtapositions engagement affordances practice islander someone way use hand solve concern present author islands framework island visualization 
389	estimate park use value relationship determinants visitors pay wtp contingent valuation cvm elicit park value cvm exaggeration bias attempt bias reaffirm visitors responses result wtp relationship respondents influence people park experience asia tourism valuation park exaggeration satisfaction willingness paycontingent valuation park management psychology willingness pay 
390	air quality noise concern cities article evaluation transaction price downtown madrid measure air quality noise use multilevel model sample level house level census tracts neighborhoods level variables characteristics level level estimate multilevel model willingness pay air quality noise downtown madrid air pollution perception variables halo residents neighborhoods environment addition sign measure pollutants house price measure reason conclude house price evaluation factor measurements clark quality house price multilevel model noise analysisair quality pollution analysis house market model model validation noise pollution price dynamics location survey economy house willingness pay ads/prv spain spain 
391	article discuss author fieldwork festivals lombardy argument perspectives temporality embodiment identity arise festivals folklore society 
392	discussions heritage value value aspects heritage time knowledge material object whereby experts power define preserve towns methods address relationship official heritage value aspects result ask people value area compare result heritage plan towns gap heritage bridge gap methods documentation heritage contexts experiment form participation way thereby engagement awareness role heritage play copyright taylor francis group plan memory geography heritage landscape memory norway 
393	variety scholarship discipline begin childhood conduct children factor children engagements environment effort learn development children age zealand analysis children relationship environment relationships friends family reach development children politics politics friendship copyright taylor francis group factor ethics perception work area network zealand 
394	number world overwhelm contrast representation bring relations islands islands metaphors realities representations islands island locus essence underlie problem variation problem relationship substance form matter start address role branch ethnology implications turn ethnology object discussion variation problem anthropologists debate turn discussion versus employment islands section return issue homogeneity island immense diversity islands author islands metaphor representationsanthropology cognition island 
395	realities truths border region theme resident quality life review quality life city pair border region residents mirror community side border conclusions comparison policy border coordination relationship level governments residents copyright association borderlands 
396	decade scholars discipline discuss sustainability policy perspectives review definitions trend sustainability consideration units methodology use desk selection discipline plan sociology policy limit publish sustainability definitions condition concept principles framework aspects sustainability equity satisfaction quality life interaction cohesion inclusion community review conduct units attempt sustainability community issue majority contexts countries discussion issue sustainability understudy gap literature.definition sustainability unit 
397	program students actors term mobility feature consequences production dynamics process object tourism dynamics group students neighbourhood lisbon analyze differentiation discourse authenticity production process entrepreneurs resources tourism students interpretation elements construction heritagization process capitalization alfama neighborhood cria.alfama bairrismo program heritagization process thematization tourism anthropology 
398	article seek contribution bourgeon anthropology landscape topography mayapur vaishnava pilgrimage district bengal articulations contrast consecrate landscape embody differentiate community identities face group relationships self-experiences landscape inhabit constitute detail geography mayapur embody temples stories stories sit ones time concern sit passionate engagement landscape instance modes vaishnava group claim discover essence landscape multiform practice self-experiences representations end article inhabitants self-experiences traveller landscape journey devotion sage publications s.-experience emotion landscape pilgrimage geography landscape psychology bengal 
399	integrate people value perceptions management resources resources management decisions task comprehensive system linkages relationship people environment contribute towards people value commitments contributions resources management plan barrier reef region australia hypothesise region diverse range resources conservation value management pressure people proposition variables wellbeing collect mail-out survey residents region relationships regression redundancy orientation analyse result residence region involvement community activities country birth time respondents region determinants value assign factor environment type information census plan community strategies resources management plan process characteristics develop people perceptions biodiversity issue insights gain decision plan barrier reef region concept investigation ltd.biodiversity plan barrier reef resources management survey barrier reef biodiversity census decision demography resource perception pristine environment attitude article attitude biodiversity birthplace decision demography protection perception australia conservation resources reef decision environment humans sea barrier reef ocean queensland 
400	decade witness city work tend mechanisms structure injustice activism body role theory resistance globalization context north complex ways communities reaction force employ perspective ways activists scale attempt negotiate policies period copyright taylor francis group urbanization activism activism 
401	reconstruction home loss mitigation strategy disaster survivors bam earthquake address house issue measure households home basis fieldwork survey probability sample target group households correlation expressions home degree participation reconstruction encompass characteristics term result deeper differ lot college home participatory reconstruction house home placebam earthquake cop strategy disaster management disaster relief house provision participatory reconstruction bam iran kerman iran 
402	article critique placeless character enterprise sustainability enterprise pbe argue enterprises sustainability communities variety perspectives specification concept relationships enterprises maintain pbes resources activities ownership anchor possess enterprises outcomes typology pbes suggestions sage publications.community ownership enterprise placelessness rootedness sustainability enterprise ownership sustainability typology 
403	search concepts societies name use farmers andes villagers communities mountain range list describe map categorize community territory result name capture units nature humans term highlight geodiversity farmers perspectives view agency distinction heritage environment relationship elements world entities implication development name link people elements tool ecosystem management root knowledge name units people use entry point dialogue land management springer media york.andes ecosystem land use knowledgeandes knowledge agriculture land use development heritage ecosystem management knowledge land management perception name smallholder knowledge article biodiversity community assessment control aspects factor management forestry distribution people society knowledge land downsize efficiency society south topography toponymy adult culture ecosystem focus group population group cochabamba bolivia park 
404	floodwaters orleans city emerge rot fetid orleans case recognition officials recovery term renegotiate residents recovery mean article leadership organization market umbrella use farmers market community help recovery restore meaningful orleans food leadership use community gather recreate fracture people disaster roles leadership food play redress orleans copyright taylor francis group hurricane leadership orleans recovery capital 
405	dutch trade publishers agglomeration publishers site source inspiration publishers develop network involve innercity events level scale publishers enhance status credibility trust perpetuate publisher socialization fix conservatism innovation role production integrate dimension experience focus network reputation trust exchange innovation tell cluster success story ltd.book cluster cultural-product industries reputation trustagglomeration psychology questionnaire survey textbook netherlands 
406	result development trail visitors tourists queensland situate context state government policy change relation culture community engagement environment design/methodology/approach article analyse change tourism issue present gap tourist development model network trail brisbane model regions state demand tourist limitations/implications distance network transport community hubs implications software use walk locations area trail involvement state queensland hub trail support development advance media game implications culture history community community engagement media trail brisbane proliferation trail part world reflect demand type experience emerald group brisbane community government policy trail tourism tourism development walkingacademic community organization demand analysis tourism model plan tourism development transportation mode brisbane queensland 
407	perceptions development remain challenge planners designers cities revitalization participatory plan challenge link practice methods stories city ohio magazine name die towns forums perceptions language plan gauge perceptions framework community participation fraught difficulties designers copyright taylor francis group participation perception plan state 
408	jam pete shortridge mean connections perceptions policies consequences perceptions credibility geography perceptions identity students work line geography body methods geographers plunge assert geographers body methods people goal essay techniques high plain include experience help process fieldwork field workers guidelines copyright jcg press oklahoma state plain field methods shortridge methods perception analysis plain 
409	quarter factor identification city dwellers iran women quarter reside quarter time quarter fade city solve problems cities concepts survey questionnaire adopt pattern quarter face modernism prevail today exist situation women essence measure women function contribution community life scale city life life privilege quarter satisfaction women ltd.neighborhood identity quarter orientation womengender identity modernity neighborhood society womens status iran iran 
410	perspective theory article analyze matter point view feature fire poetry anthology poet mark tredinnick devote poet fuse landscape lyricism meditation consciousness inseparability poet write context place-deprivation work implication eco-poetry  reserved.fire eco-poetry mark tredinnick 
411	concern relationship construction story mutiny bounty mutineers companion island story mutiny myth pitcairn tropes bounty saga pitcairn represent image paradise discussion analysis process textualization idea map name imagine islands pitcairn persist time topography discussion problem myth reality representations highlight boundaries visitor experience render copyright taylor francis group reality spatialization utopiapsychology analysis cognition pitcairn 
412	representations destinations color development result fieldwork conduct coast costa rica authenticity portrayals veracity work perform authenticity relations value people tourist perceptions analysis photos resource use community limit value underdevelopment development constrain possibility growth development guide pattern tourism development caribe sur copyright taylor francis group llc.authenticity costa rica development water zone perception development tourism development tourist destination caribbean coast costa rica costa rica 
413	essay remember capacities present mnesis arrangements forget rhetoric function materiality mnesis note limitations recursivity describe mnesis necessity provide foundation sketch produce genealogy recursion communication genealogy remember rhetoric 
414	discussions representation refugees victims aspects refugees emplacement field pay attention refugees situations mobility practice group buddhist karen valley border area refugees monastery-founding project belief practice facilitate karen orientation argue web connections sot borderlands karen continuity practice buddhist practice tradition help locality engender environment copyright university.borderlands buddhism karen practice 
415	orleans education reform state state policymakers development nation school district destruction hurricane katrina education entrepreneurs state opportunity rewrite geography orleans target state communities entrepreneurs school economy interest dispossession working-class communities color history veteran teachers administrators community members luther school case time community history resistance equity struggle context attempt reconstruction school neighborhoods charter school efforts reform landscape reveal commitment equity culture share policies orleans argue commitments grassroots resistance dispossession power venture capital master plan copyright taylor francis group school reform grassroots resistance neoliberalism orleans race education 
416	relevance facet contribute memory relevance object status object specificity impact remember assess experiment image draw please draw e.g. please bed instructions image draw base object object specificity induce time encounter salient aspects relevance retrieval feature thereby increase vividness image object episodic perspective memory knowledge source information object object copyright taylor francis group memory specificity relevance memory imagery knowledgeadult article memory imagination term memory male age organization management model recall time adult humans memory memory recall age model ownership time factor 
417	decades people region reactivate change state policy cooperation china mainland southeast countries trade development result accelerate flow culture capital information border article trace cross-border movements buddhist monk phra take decades century argue monk journey play role theravada revivalism thailand communities state burma panna china activities monk restore buddhist sit region belong border region copyright mobility lue memory buddhism mekong 
418	society nature shape fashion concept plan human aspects interdependence people realities city aspects people-place interactions "activity" help methods interactions community preferences attitude towards activities term use usage pattern inhabitants term attachment neighbourhood park city bhubaneswar case household survey conduct neighbourhoods base relationships attachment result residents attachment park activities association dimension attachment implications strategies interactions ijed ceser publications .activities dependence identity 
419	order consumers brand brand entities characteristics review breweries source beer companion myths heroes marketers consumers narratives brand brand humanisation conclude humanisation strategies anthropomorphisation personification user imagery tandem recommend consumers brand strategies humanise brand copyright westburn publishers market anthropomorphisation brand humanisation brand narratives 
420	article analyse relationship governance nature park areas relationship influence governance structure area attention governance respect protect areas state governance desire increase participation population governance structure category landscape interest take account case lauenburg lakes park nature park germany explore today nature park challenge e.g change insecurity legislation pressure nature conservation direction develop attention governance improve stand acceptance park development biodiversity protection john wiley sons environment.actors nature park landscape governance placebiodiversity governance area development germany lauenburg park schleswig-holstein 
421	macau heritage tourism people rediscover city heritage value appreciation afford locals level society perspective homeland heritage tourism society inhabitants tourism lack discussions tourism date influence heritage tourism macau people influence heritage tourism sop people taylor world legacy 
422	analyze issue move analysis case construction region start problem perspective definition object analysis self-evident existence case construction process observer construction time case area redefinition expression content plan semiotics expression plane configurations principle ratio regard content entity variability value change configuration.expression content plan region semiotics 
423	dimension hold value individuals collectivity project environment function intervene transform plan opposition faction people function vocations degree mean ascribe target project opposition plan project announce blackwell ltd.development project symbolism territoriality area plan 
424	abstract perspective 
425	article discuss uncertainty work life viewpoint individual experience article argue employment income market individuals mindset practice employees form livelihood income ways process precariatisation group people alternatives situation deconstruct analysis discuss market income lot woman remote area analysis opportunity impact ability experience pleasure permanence everything change ways control taylor francis.entrepreneurship gender work areas 
426	garden project case-study explore ways garden redefine sustainability level engage crosssection mainstream definitions sustainability result observers sit collaboration sustainability capital center grind robin reid kendra besanger reserved.community activism community community partnerships food policy policy sustainability agriculture 
427	program run municipalities inhabitants conduct biodiversity sample map investigation survey measure populations towards environment history apprehend people term categorization factor dynamics situation protocol populations participatory methodology mean residents collection process change attitude administration regard environment article focus restitution participatory mapping-and lessons dynamics participation scientists policies.common biodiversity participatory science restitution france map 
428	interest explore city source mean search mean chilean philosopher christopher holzapfel text ideas discipline phenomenon perspective help nature hence call philosophy concern -and geography city ofvaldivia base informants discipline geographers observation select sit close relationship locations geography valdivia 
429	attempt turn destinations attract business visitors suffer deteriorate fortunes decline industries service e.g tourism reverse process portrayal representation landscape map medium communicate offer discussion content visitor towns east sussex function role cartography brand achieved.cartography zone map town plan england kent kingdom 
430	communities span generations way life influence confine activities sea spill land create identity towns hastings england britain fleet case contribute place-making examination environment fishers attachments call stade identity individuals community non-fishers value contribution character town industries tourism deeper attachments fishers non-fishers plan regeneration strategies fisheries policy ltd.hastings identity fisheriesfishery management fishery policy community plan marine policy regeneration scale industry sussex england hastings kingdom 
431	malaysia embark project government city putrajaya city city cities malaysia project image desire structure macro scale scope master plan grind parcel precincts image city network roads projection imagery intend exercise dataran rakyat people square boulevard putrajaya core island flank park rakyat portion transit hubs monorail line centrality park intervention city intervention anchor act device instil patriotism legacy minister form dedicate public intervention embody leader ideologies visions nation generations orchard park example landscape merge symbiosis enhance putrajaya image garden city measure systems putrajaya lead city world merger form landscape bring attachment man soul city establishment wit garden city symbiosisarchitecture garden city greenspace monument park plan west malaysia 
432	hanna-mari  work female strategies markets. discourse http //dx.doi.org/10.1080/23269995.2013.864085 taylor francis 
433	health implications outcome participation leisure pursuits opportunities stress reduction environment people leisure activities activities role people identity development leisure activities people participate role leisure activities term people identity towards focus group conduct school students survey result responses respondents age age range activities result sport activities impact people result frequency participation people level activity taylor francis.identity sport people 
434	abstract identity review migration 
435	mass media interventions areas way news outlets communities respond proposal tendency news media areas dispute ideology politics role mpa proposals versus "fishers" conservationists conflict acceptance park communities media coverage marine park australia way news park community acceptance park role ideology politics news coverage park way news frame position media spokespeople media coverage batemans influence convictions spokespeople way contrast media coverage port lakes park draw range source areas conflict opportunities mpa plan highlight ideology help shape community sentiment role ideology contest areas development strategies influence strategies incorporation mpa plan support range voice community build grind share value ltd.contrast media protection grind community response community marine area media coverage news coverage acceptance share value conservation zone management community response development strategy ideology marine park mass media media role perception politics lakes wales port stephens 
436	street story tell flavor neighborhoods culture people industrialization rise car dependence advancement cities edge center sprawl communities heart city communities identity community problems exclusion urbanism emerge reaction impact sprawl urbanism principles panorama sherouq neighborhood city egypt scope focus relationship urbanism principles community urbanism principles community example community panorama sherouq recommendations urbanism principles community wit press.neotraditionalism urbanism communityindustrialization development area cairo egypt egypt 
437	investigation constructivist garden project sentiment attach mean ways participation shape feel garden plot city and/or region texas participation garden project shape sentiment process connection garden plot result transformation site connection identification community link individuals patchwork activities association leisure association canadienne garden ethnography agriculture 
438	article explore relationship ecofeminism food philosophy use example neighborhood area philadelphia foods movement women majority purchasers farmers preparers article ecofeminism discussion class discrepancies practice locavorism foods movement ecofeminism focus ways race class gender help highlight ways identity society encounter food springer media b.v.co-ops community support agriculture ecofeminism gender race foods philosophy placeecofeminism environmentalism gender relations philosophy identity movement pennsylvania philadelphia state 
439	restoration center process integrity degrade success acceptance support restoration treatments perception value areas vegetation indicators survey base questionnaire photograph areas perception result restoration treatments succession trajectories vegetation composition areas seed grass reference areas seed lupine ecosystem result survey people value appearance areas erode control areas areas seed lupine perception restoration treatment correspond factor rationale use land restoration result restoration project base analysis priorities trajectories development associate restoration methods result society restoration value evaluation restoration opinion evaluation soil impact ecosystem dynamics management esthetics perception restoration ecology soil degradation vegetation dynamics poaceae 
440	practice aspects community clients students define practice article illustrate use novels graduate practice course novels widower woman man reject community community copyright taylor francis group llc.case graduate education community work education 
441	explore determinants quality correlate dimension individuals neighbourhoods satisfaction judgement base standard aspiration attachment evaluation bivariate probit model estimate use household panel survey bhps correlation estimate satisfaction attachment tap aspects attitudes addition satisfaction attachment neighbourhood level determinants responses association.bivariate probit satisfaction attachment interactionscognition household survey neighborhood quality life satisfaction 
442	neighborhood characteristics community walk adults sample adults age information factor neighborhood socio-demographics telephone survey associations neighborhood characteristics estimate use regression odds ratios dog-walkers dog heighten .05 ≥150 min/wk or=10.68 .05 associations characteristics nrw adults neighborhoods activity community support age need directions associations factor neighborhood adult activity communityadult neighborhood walk adult age age article control dog ownership dog health promotion male marriage activity population density priority journal community aspects status society canis familiaris 
443	community people force removals men women age select use random sample khuma community collect use community representation procedure questionnaire community survival relationships community interactions.interactions relationships place/community removal 
444	process environment health care settings impact patients role perceptions environments patients status environment impact inpatients process patients environments unit treatment condition architects result quality satisfaction perceptions quality patients status relationship inpatients quality environment mediate relationship quality satisfaction outpatients quality environment mediation term patients health care environments quality perception hospital inpatients outpatients environment quality health service hospital sector perception psychology adult article health care delivery health care facility health care quality health status hospital care hospital male outpatient care satisfaction priority journal environment psychology 
445	farmers attachment land contrast mobility society use work start point form attachments farmers business activities response way farmer attachments elements farm activity source identity attachment farm unit attachment farmers elements ways promote mobility stasis illustrate recombinant attachments farmers configurations farm business farm identity ltd.entrepreneurship family farmers identity mobility family farm mobility society australia 
446	describe shoppers relation environments map profile shoppers change growth mix development retail use define attitudes characterise shoppers shop malls use inform conduct focus group consumers areas investigation analyse use quantitative techniques explain result shoppers attitudes experience occur accord gender age level income occupation level education render implications retailers mix experience range consumers interplay expectations consumer group consequent requirements regard part analysis consumer attitudes term group ideas possibilities role malls australia grind anthony philip williams michael goff attitudes demographics shop centre 
447	reconceptualises role ʺlocalʺ newspaper media environment definitions concepts define publications newspapers online format highlight geography newspapers time debate relevance territory boundaries compression media world argue newspaper connection increase boundlessness newspaper operate concept news framework scholars publications work geography scholars discussions ʺspaceʺ ʺplaceʺ notion news highlight newsroom practice kingdom canada discussions newspaper editors relevance concept taylor francis.community news newspapers power geometry flow 
448	seek explore practice country town interpretations creativity practice mean industries creativity gallery help context example gallery women arts country town avenues arts gallery showcase creativity bega valley addition gallery become cultivate subject practice sculpture performance photography life way creativity life economy creativity feminism feminism town valley south wales 
449	article notion intimacy world author scholarship psychology spirituality nature philosophy highlight result content analysis journal entries week kayak intention relationship lake community analysis journal entries experience reveal action attitudes ways intimacy spirituality posit connection intimacy world cultivate maslow plateau experience incorporate wisdom nature writers craft cultivate reciprocity connection love world.earth community relationship intentionality intimacy connection experience plateau-experience reciprocity 
450	focus fútbol soccer league city mean jerseys team name players league example team latino men jerseys team jerseys professional team play fútbol city capital fútbol knowledge subculture fútbol team name interpretation latino men pitch team name connote origin declaration identity players country team locality identity locale others copyright taylor francis group 
451	globalization concept cinema term and/or invoke reference debate reference period article account production e.g fund exhibition opportunities state e.g kind production audiences film festival circuit ltd cinema cinema cinema cinema cinema 
452	process attribution mean become use puente fierro segregate outskirts city argentina focus aspects order mean hand describe habitation process build actors hand project memory heritage reverse feel area crossover dialogues actors time condition product relationships process change alternatives relations temporalities 
453	girard theory scapegoat argue literatures sacrifice sit settlers relationship land sit contest belonging-glens york laurel hill scenes sacrifice europeans mohicans catharine maria hope leslie mohicans scenes sacrifice imagine rituals locations scenes author scenes scapegoat elision imagine solution americans disconnection land symptoms relationships scenes colonist sacralizing religion history land scenes resolution dilemma culture author imagine scenes elision success scenes today markers rituals grind kay reserve hope mohicans girard 
454	malay world aspects characteristics contribution theory landscape environment extent carry mean urbanism concepts focus people plan call home carry author fieldwork region collect participant observation author life work experience support source ltd.culture history malay world society urbanism 
455	policy assumption families neighborhoods culture poverty deeply flaw flaw hope redevelopment project locate profile efficacy capital network control house hope families experience work societal value income group society copyright taylor francis group efficacy culture poverty policy 
456	neighbourhoods techniques sectors fail address need community link build environment result plan areas inhabitants feel home neighbourhoods area neighbourhood destruction residents neighbourhoods issue frameworks address problems guidelines events network future neighbourhood development.community guidelines neighbourhood environment 
457	agency development exist policy arrangements need modes governance support arrange raise agency mode governance areas investigations fp7 project derreg modes governance dynamics situations presence share agency reconsideration restructure division administration support facilitate reflexivity development actors room leadership flexibility policy arrangements leadership agency arrangements area interfaces analysis governance leadership participation administration area policy 
458	article notions city sustainability clarifications topics policies city discourse practice condition sustainability development arts role creativity development aspect focus article aspects sustainability development cities argument issue creativity sustainability strategies city agents value share claim objectivity towards issue assumptions implications topics debate exemplify scott meditation versus nature city highlight dimension article city concept market order today identity belongingness deeper formulate demand sustainability ltd.arts cities creativity sustainability cities development 
459	end occupation art japan crossroads stage art scene women vote period change status women  period influence arts concern devotion transnationalism moment challenge stimulate change cities gender roles time self destabilize tanaka ambition artist chart challenge course restructure world art art tanaka use drive interrogate interrelations subjectivity status representation 
460	community garden berlin green society group fieldwork draw theories describe communities analyse factor influence participation interaction experience bring encounter competences result structure degrees interactions skills individuals work combination quality surround neighbourhoods participation diversity content sustainability stream condition politics entrepreneurship discuss result relation learn combat amnesia cities pac-gardens garden allotment garden gate community garden conclude pac-gardens practice create condition help degrade neighbourhoods engagement communities practice extinction experience community engagement communities practice community garden conservation ecology community analysis garden greenspace neighborhood access sustainability politics germany 
461	wetlands benefit cushion vulnerability climate change land-use conversion scotia land drainage practice production activity centuries acadians marshes farm farmers wetlands photo-elicitation livestock farmers county farm landscape value perceptions wetlands change interest farm landscape theme farmers issue viability stewardship ecosystem service identity farmers value regulate water quality climate change component narratives methods elicit society wetland scientists.agriculture provinces wetlands county ecosystem service landscape value livestock farm systems photovoiceclimate change wetland ecosystem service landscape protection livestock farm maritime reintroduction restoration ecology vulnerability water quality canada cumberland nova scotia 
462	offer analysis narratives students region mobilities imaginaries desire mobile students infrastructures mobility implications student mobility students aspirations identities offer point dimension education increase number students destinations take student mobility process agency students families network friends teachers actors possibilities mobility region regard attention imbrication student flow emergence articulate career pathways students identities future.education infrastructure migration network student university sector population migration mobility population migration asia 
463	towns resort developments regeneration strategies art flagship develop community identity challenge assumption interventions culture thereby enhance community character well-being argue enthusiasm regeneration expand ambition communities support culture ways life attractions developments aspirations identities base proposition replication practice locations identification emerge actors identity performativity town skegness utilise range collection methods observation behaviour map track techniques people environment activities conclude performances determinants identity performativity use analysis techniques initiatives grind watt reserved.place identity performativity 
464	heritage arm conflict focus properties institutions museums sit world heritage sit institutions heritage form landscape streetscapes monuments history memory identity area communities nature heritage damage destruction destruction part heritage destruction concept landscape monuments heritage addition destruction landscape part violence use beirut case chapter explore broader concept landscape relationship destruction arm conflict relationship destruction destruction community time heritage conflict heritage identity reserve 
465	people language song inform australia wirlomin language stories example people claim consolidate enhance heritage share material circle people value language revitalisation efforts function aboriginal song idioms sustainability activities instigators project consolidate note language "home" community begin series descendants "informants" development stories publication illustrate elders descendents pronunciation semantics reference stories mind information archive elders school prisons members community work songs art dance film media wirlomin project example model combine knowledge community development grind clint bracknell reserved.ethnomusicology language maintenance music revitalisation song 
466	town city region potential stem form history spirit ethos nowadays addition demand life areas population demand expectation city tourism activity increase tourism activity backbone cities tourism facilities increase environment degradation tourists expectation service facilities structure overview tourism kumamoto city analyze potentials city creation tourism case cities plan review influence sustainability city view tourism people analysis seek illustrate phenomenon tourism city tourism sustainability development condition wit press.city sustainability tourismpopulation growth sustainability tourism area plan kumamoto kyushu 
467	explore connections teachers students school education health education hpe key areas conduct brisbane queensland school enrolment size argue education hpe curriculum curriculum material lynch dimension hpe curriculum define syllabus connection events existence queensland school curriculum council strand development concepts activities health individuals communities education sit health education education home economics macdonald glover school learn activities components students school culture spirituality link culture gallagher area movement hpe opportunities school spirituality area buchanan hyde share education field complementarity dimension learn development hpe experience conduct include teachers students school conclude quality activities hpe lessons connections key learn areas grind lynch education health education school education spirituality 
468	townhouse evolve value environment europe world build prototype force society townhouses change settlements community privacy wall nature integrate systems wall construction energy cient create density communities townhouse terrace row house townhouse term reference town home interdependency community privacy realm interact way community street help outdoor activities architecture context help character variety individual identity life reward lessons longevity periods time timeless prototype offer principles architecture urbanism trace ecodynamic development age defi nes qualities principles society today future world wit press.acre community plan architecture house sustainability ecology plan development wall partition acre community architectures urbanism house 
469	decades increase city fabric deterioration city increase population income citizens house demand life city city occupy poorer households decay life city site city fabric infill development development abandon pass land areas communities solution communities role community revitalization land conservation alternatives development advantage infrastructure increase walkability environment opportunities recapture development project infill development solution enhance character viability function city limit infill development focus factor influence decisions infill development growth solution decay achieve examples development land use land contexts comparison carry examples recommendations development contexts wit press.infill development revitalization growth sprawlland use change development plan renewal 
470	insight complexities ways experience rapport physicality impact ways ways construction ways case conduct tour framework structure examples tour conduct inner-city nottingham tour result combination type intersect narratives dimension process ways ways city walk conversation write account researcher narratives constructive case suburbanisation nottingham narratives series point ways ways ways city highlight dichotomies contrast visions city use suburbs house kinds observations way mobility movements city online 1996-2012.narratives tour walk 
471	association queensland condition imagination unreality history queensland quality abstraction idea state identity astley quote descriptions representation pat buckridge attention queensland possess distance architecture apprehension time preoccupation eccentricity antitheses rosie scott concern article difference landscape brisbane instance rickety queenslanders palm number bird jacarandas quote glover vivienne muller buckridge antitheses queensland wilderness paradise whitlock fee image process debate city bush periphery state versus regionalism muller queensland read discourse identity civilisation capitals dark draw landscape imagine queensland women gail reekie women region history. narratives queensland difference part articulation extremity experience edge queensland landscape argue experience cambridge university press reserve 
