Id,Label,timeset,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
1120,pace,,2,5,0.345494,0.355933,0
1121,transformation,,7,4,0.368522,0.385085,14.511343
1122,configuration,,1,5,0.314897,0.325815,0
1123,alberti,,1,5,0.314897,0.325815,0
1124,dale,,1,5,0.314897,0.325815,0
1125,mcdonnell,,1,5,0.314897,0.325815,0
1126,dramstad,,1,5,0.314897,0.325815,0
1127,mcdonnel,,1,5,0.314897,0.325815,0
1128,pickett,,1,5,0.314897,0.325815,0
1129,fragment,,1,5,0.314897,0.325815,0
1130,fauna,,1,5,0.314897,0.325815,0
1131,marginalise,,1,5,0.314897,0.325815,0
1132,extirpate,,1,5,0.314897,0.325815,0
1133,surface,,2,5,0.35871,0.37321,0
1134,centuries,,1,5,0.314897,0.325815,0
1135,remove,,1,5,0.314897,0.325815,0
1136,misunderstand,,1,5,0.314897,0.325815,0
1137,complacency,,1,5,0.314897,0.325815,0
1138,abstraction,,1,5,0.314897,0.325815,0
1139,constitute,,2,5,0.320973,0.333481,28.20399
1140,officials,,1,5,0.314897,0.325815,0
1141,infrastructure,,2,5,0.331542,0.341427,0
1142,objective,,1,5,0.314897,0.325815,0
1143,conserve,,2,5,0.320114,0.332436,26.708066
1144,perspectives,,5,4,0.381,0.398763,7.055131
1145,collectivities,,2,5,0.260414,0.266571,0
1146,collectivity,,2,5,0.260414,0.266571,0
1147,islands,,5,5,0.352887,0.365891,12.926551
1148,hawaii,,4,4,0.352757,0.366919,2.282744
1149,downtown,,5,5,0.35717,0.37138,0
1150,rate,,4,4,0.368949,0.385564,0
1151,alps,,4,5,0.33074,0.341279,26.806133
1152,ideology,,7,5,0.36286,0.379657,315.117896
1153,energy,,5,4,0.357303,0.372365,26.801489
1154,waterfront,,7,4,0.378962,0.397412,27.393675
1155,queensland,,4,4,0.364104,0.379552,0
1156,kundera,,2,5,0.327512,0.334727,0
1157,pool,,4,5,0.34979,0.364149,81.031954
1158,activists,,2,5,0.319793,0.329021,0
1159,library,,1,5,0.284927,0.292499,0
1160,pennsylvania,,6,4,0.355775,0.37084,4.056503
1161,agency,,4,5,0.353147,0.371293,15.607256
1162,today,,5,4,0.379639,0.397761,40.518654
1163,tahiti,,1,6,0.269893,0.277435,0
1164,myths,,1,6,0.269893,0.277435,0
1165,gravity,,2,5,0.328299,0.338909,0
1166,nvivo,,3,4,0.362929,0.378245,0
1167,airports,,1,5,0.338464,0.349861,0
1168,refusal,,3,5,0.313761,0.325963,0
1169,lacuna,,3,5,0.334792,0.349094,0
1170,petersburg,,3,5,0.336559,0.34648,0
1171,histories,,3,4,0.365146,0.383081,0
1172,overlap,,1,5,0.353278,0.366109,0
1173,employers,,5,5,0.341668,0.356482,0
1174,share,,11,4,0.393379,0.412441,19.876452
1175,arts,,1,5,0.353278,0.366109,0
1176,attempt,,4,4,0.372904,0.389092,0.940391
1177,spring,,2,4,0.353604,0.367791,0
1178,mill,,2,4,0.353604,0.367791,0
1179,journey,,2,4,0.351654,0.366135,0
1180,continuity,,1,5,0.331888,0.340965,0
1181,present,,2,5,0.356437,0.372164,0
1182,alleys,,1,4,0.336322,0.344659,0
1183,comment,,2,5,0.368878,0.38532,0
1184,centre,,2,4,0.355312,0.369577,0
1185,homesickness,,5,5,0.320597,0.331277,21.723901
1186,personality,,2,5,0.306374,0.31495,0
1187,protestants,,1,5,0.329203,0.342464,0
1188,transport,,6,4,0.380924,0.398632,0
1189,geographies,,10,4,0.377765,0.39567,493.117867
1190,canadians,,3,4,0.359519,0.373584,0
1191,serve,,1,4,0.351331,0.364567,0
1192,product,,4,4,0.37305,0.390617,3.763426
1193,literacy,,4,4,0.369948,0.387001,0.306079
1194,forestry,,1,5,0.339245,0.351211,0
1195,traditions,,2,5,0.361012,0.376738,0
1196,scholars,,6,4,0.376649,0.394973,1.701348
1197,unification,,1,5,0.339004,0.348484,0
1198,celebrate,,2,5,0.342096,0.352405,0
1199,medium,,2,5,0.345681,0.356613,0
1200,contribution,,4,4,0.372107,0.389571,54.402241
1201,lessons,,4,5,0.344871,0.357179,0
1202,college,,3,5,0.35677,0.370683,0
1203,wildlife,,2,4,0.336381,0.344921,0
1204,b.v.,,4,5,0.355114,0.370857,0
1205,norms,,1,5,0.340149,0.351385,0
1206,mobilization,,5,4,0.380394,0.397979,1.020427
1207,motivate,,2,5,0.34179,0.354827,0
1208,suburbs,,12,4,0.381,0.40007,76.729929
1209,suburban,,6,4,0.357436,0.371798,0
1210,photograph,,5,5,0.35697,0.370639,5.390701
1211,terrorism,,1,5,0.338464,0.349861,0
1212,distributions,,3,4,0.357036,0.370186,0
1213,similarities,,2,5,0.333857,0.344424,5.629891
1214,news,,2,5,0.342096,0.353258,0
1215,commune,,2,5,0.302021,0.310298,0
1216,train,,3,4,0.365146,0.383081,0
1217,integrativism,,2,5,0.296314,0.303877,0
1218,abilities,,5,5,0.35677,0.369638,1930.064696
1219,sex,,1,6,0.262991,0.267939,0
1220,airport,,5,5,0.354194,0.367372,18.371812
1221,singapore,,2,5,0.322054,0.332157,0
1222,consumer,,3,5,0.327344,0.337271,30.511789
1223,publications,,1,4,0.350945,0.36509,0
1224,embody,,5,4,0.366967,0.381992,4.633709
1225,roles,,3,4,0.37305,0.390617,5.096712
1226,obligations,,1,5,0.313658,0.32544,0
1227,county,,8,4,0.384368,0.403075,35.531928
1228,dublin,,6,5,0.361216,0.378001,7.524903
1229,landholders,,3,5,0.336618,0.34777,0
1230,yorke,,3,5,0.336618,0.34777,0
1231,murray-darling,,6,5,0.364381,0.380223,9.095807
1232,samdb,,3,5,0.336618,0.34777,0
1233,fit,,3,5,0.353735,0.368505,0
1234,business,,3,4,0.370091,0.387263,0
1235,agreement,,3,4,0.365495,0.381687,0.97602
1236,encounter,,3,5,0.319579,0.331321,7.584312
1237,internet,,1,5,0.298953,0.307449,0
1238,convey,,1,5,0.298953,0.307449,0
1239,metadata,,1,5,0.298953,0.307449,0
1240,user,,1,5,0.298953,0.307449,0
1241,cohort,,5,5,0.359249,0.374124,0
1242,societies,,2,4,0.361489,0.376677,0
1243,insideness,,1,5,0.319632,0.331931,0
1244,positionality,,1,5,0.319632,0.331931,0
1245,inequality,,2,5,0.306031,0.314654,0
1246,soweto,,1,5,0.279148,0.286731,0
1247,delivery,,1,5,0.279148,0.286731,0
1248,capitalism,,1,5,0.279148,0.286731,0
1249,observation,,3,4,0.359316,0.374848,0.89968
1250,coastal,,6,4,0.372107,0.388787,19.492762
1251,application,,2,4,0.361694,0.376329,0
1252,treatment,,1,5,0.34425,0.361012,0
1253,crime,,2,4,0.336974,0.345443,0
1254,dynamics,,5,4,0.375025,0.393013,0.676317
1255,respect,,2,5,0.344498,0.357048,0
1256,accessibility,,4,5,0.338225,0.350558,0
1257,phenomenology,,1,4,0.350945,0.36509,0
1258,springer,,14,4,0.395575,0.41536,16.538194
1259,attractiveness,,2,5,0.341668,0.353572,0
1260,selection,,4,4,0.373633,0.390922,26.554215
1261,mortality,,5,5,0.359249,0.374124,0
1262,religion,,4,4,0.367461,0.382776,0
1263,commission,,4,5,0.358173,0.372469,0
1264,grind,,4,5,0.365007,0.379657,4.130911
1265,vics,,2,5,0.343016,0.359488,0
1266,prefecture,,2,5,0.343016,0.359488,0
1267,percentage,,1,5,0.310099,0.319699,0
1268,competitiveness,,2,5,0.317985,0.325658,0
1269,poznan,,2,5,0.317985,0.325658,0
1270,poland,,3,5,0.339064,0.34838,0
1271,hong,,3,4,0.359519,0.373584,0
1272,kong,,3,4,0.359519,0.373584,0
1273,well,,1,5,0.353278,0.366109,0
1274,practitioners,,3,4,0.364173,0.379901,0.676317
1275,proximity,,2,5,0.325506,0.33288,0
1276,historic,,2,4,0.361694,0.376982,0
1277,legacy,,2,4,0.361694,0.376982,0
1278,summarize,,4,5,0.360739,0.378611,2.328366
1279,queer,,1,5,0.270542,0.276607,0
1280,festival,,1,5,0.270542,0.276607,0
1281,festivals,,2,5,0.322488,0.332767,5.739371
1282,stakeholder,,4,4,0.375835,0.392882,0
1283,coast,,4,4,0.366265,0.381687,21.148087
1284,risdon,,1,5,0.296911,0.305306,0
1285,curriculum,,3,5,0.353539,0.367303,0
1286,evacueed,,2,5,0.320328,0.332845,0
1287,federation,,2,5,0.320328,0.332845,0
1288,leverage,,2,5,0.31788,0.328533,0
1289,associations,,1,5,0.34425,0.361012,0
1290,stressors,,4,5,0.370449,0.387541,0
1291,conclusions,,7,4,0.378437,0.396236,62.500933
1292,valuables,,3,5,0.359992,0.374212,0
1293,length,,3,4,0.358307,0.375283,0
1294,designers,,1,5,0.337866,0.348249,0
1295,italy,,3,5,0.345994,0.358616,0
1296,maintain,,5,4,0.378288,0.396149,25.779872
1297,kuala,,5,5,0.342279,0.353973,0
1298,lumpur,,5,5,0.342279,0.353973,0
1299,canal,,2,4,0.363896,0.378899,0
1300,problem,,8,5,0.364104,0.379265,72.422807
1301,savannah,,2,5,0.337093,0.352736,0
1302,georgia,,3,5,0.355708,0.374429,3.93956
1303,roanoke,,1,5,0.315989,0.326215,0
1304,controversy,,1,5,0.315989,0.326215,0
1305,forums,,1,5,0.315989,0.326215,0
1306,proposal,,1,5,0.315989,0.326215,0
1307,opponent,,1,5,0.315989,0.326215,0
1308,downstream,,1,5,0.315989,0.326215,0
1309,portion,,1,5,0.315989,0.326215,0
1310,locate,,3,5,0.329884,0.342046,7.778042
1311,origin,,1,5,0.315989,0.326215,0
1312,disruption,,1,5,0.315989,0.326215,0
1313,size,,6,4,0.389772,0.408303,64.453492
1314,reduction,,4,5,0.343632,0.357223,11.105285
1315,desalination,,1,5,0.315989,0.326215,0
1316,reservoirs,,1,5,0.315989,0.326215,0
1317,solution,,1,5,0.315989,0.326215,0
1318,expansion,,2,5,0.333915,0.342769,0
1319,asce.conflicts,,1,5,0.315989,0.326215,0
1320,supplydecision,,1,5,0.315989,0.326215,0
1321,hurricanes,,3,4,0.352367,0.364872,0
1322,metaphor,,1,5,0.268944,0.275318,0
1323,mount,,3,5,0.349726,0.364105,0
1324,visualisations,,2,5,0.343817,0.356891,0
1325,outcome,,6,4,0.36445,0.380554,22.818387
1326,mood,,4,5,0.345058,0.362406,0
1327,boredom,,4,5,0.345058,0.362406,0
1328,shinrin-yoku,,4,5,0.345058,0.362406,0
1329,roughness,,1,6,0.248119,0.252596,0
1330,spaciousness,,1,6,0.248119,0.252596,0
1331,experiment,,2,5,0.287799,0.297543,78.32602
1332,hand,,4,4,0.381076,0.399111,0
1333,decrease,,4,5,0.340816,0.352997,0
1334,productivity,,3,5,0.314793,0.324821,0
1335,addition,,4,5,0.331485,0.342342,3.658529
1336,appreciation,,7,4,0.383982,0.40325,4.192661
1337,methodologies,,4,4,0.363136,0.37842,0
1338,person,,2,4,0.350302,0.363129,0
1339,thailand,,4,5,0.341302,0.355916,0
1340,convergent,,1,5,0.299515,0.307162,0
1341,products,,1,5,0.336914,0.3523,0
1342,consequence,,2,5,0.354128,0.368897,0
1343,boost,,1,5,0.276725,0.283586,0
1344,refugees,,5,5,0.357303,0.37273,10.37046
1345,newspapers,,3,5,0.348579,0.362145,0
1346,subgroups,,2,4,0.361694,0.376329,0
1347,observations,,6,4,0.386465,0.404861,4.17282
1348,statements,,2,5,0.354917,0.371206,0
1349,hierarchy,,3,5,0.344871,0.357571,0
1350,topics,,4,5,0.350816,0.363408,0.257237
1351,situation,,2,5,0.344498,0.357048,0
1352,event,,1,5,0.353278,0.366109,0
1353,voice,,7,4,0.353997,0.36766,110.387556
1354,museum,,5,5,0.334382,0.345217,1.918374
1355,humanities,,3,4,0.358844,0.373541,0
1356,transition,,1,5,0.339004,0.348484,0
1357,drive,,3,5,0.362173,0.376999,0
1358,write,,3,5,0.345307,0.358268,46.777773
1359,reaction,,1,4,0.351331,0.364567,0
1360,warm,,2,5,0.344995,0.355654,0
1361,universities,,4,4,0.358374,0.374281,0
1362,stock,,1,5,0.314173,0.323741,0
1363,cherokee,,3,5,0.32523,0.339205,0
1364,period,,3,4,0.361694,0.378332,0.294547
1365,decision-makers,,2,5,0.344065,0.356918,0
1366,distinction,,2,5,0.347502,0.363713,120.416569
1367,bridge,,1,5,0.34425,0.361012,0
1368,involve,,1,5,0.34425,0.361012,0
1369,divorce,,1,5,0.34425,0.361012,0
1370,recognition,,5,5,0.362654,0.378219,8.944574
1371,rat,,6,5,0.36286,0.378306,2.437786
1372,experiential,,1,5,0.322,0.331896,0
1373,make,,3,4,0.364659,0.381033,1.08622
1374,architects,,1,4,0.351331,0.364567,0
1375,acceptance,,3,5,0.357637,0.371641,0
1376,modify,,3,4,0.35657,0.370448,0
1377,diseases,,1,5,0.34425,0.361012,0
1378,explanations,,3,5,0.35088,0.364018,0.76827
1379,predict,,2,5,0.347629,0.358834,0
1380,magnitude,,4,4,0.382294,0.400549,0
1381,holiday,,1,5,0.305835,0.314872,0
1382,examination,,3,5,0.340452,0.354652,3.454428
1383,procedures,,2,5,0.313709,0.325701,0
1384,anything,,3,5,0.350302,0.367634,0
1385,signature,,2,5,0.313709,0.325701,0
1386,bourdieu,,2,5,0.313709,0.325701,0
1387,power/violence,,2,5,0.313709,0.325701,0
1388,deficits,,2,5,0.313709,0.325701,0
1389,weakness,,2,5,0.313709,0.325701,0
1390,safeguard,,2,5,0.313709,0.325701,0
1391,interpretations,,3,4,0.360399,0.377287,0
1392,dependent,,2,5,0.340452,0.352605,0
1393,behaviours,,1,5,0.34425,0.361012,0
1394,"""walkability""",,1,5,0.34425,0.361012,0
1395,motivators,,1,5,0.34425,0.361012,0
1396,barriers,,1,5,0.34425,0.361012,0
1397,ongoing,,1,5,0.34425,0.361012,0
1398,physicaladult,,1,5,0.34425,0.361012,0
1399,cognitive,,1,5,0.34425,0.361012,0
1400,motor,,1,5,0.34425,0.361012,0
1401,era,,1,5,0.329998,0.338404,0
1402,turn,,1,5,0.34425,0.361012,0
1403,rest,,1,5,0.293495,0.301533,0
1404,interrelate,,3,5,0.362654,0.37957,0
1405,accomplishments,,2,5,0.354128,0.368897,0
1406,death,,2,5,0.354128,0.368897,0
1407,multidimensionality,,2,5,0.354128,0.368897,0
1408,wildfire,,3,5,0.365285,0.380876,0
1409,engagement,,3,4,0.362585,0.377548,0
1410,seniors,,3,5,0.330912,0.341061,0
1411,victoria,,5,4,0.380167,0.397979,0
1412,discrimination,,3,5,0.348071,0.365412,0
1413,providers,,1,5,0.321837,0.330502,0
1414,lapland,,2,4,0.367108,0.384475,0
1415,technique,,3,4,0.371528,0.389223,0
1416,towns,,4,4,0.374804,0.391793,0
1417,abkhazia,,1,5,0.334382,0.348179,0
1418,montreal,,3,5,0.349662,0.361753,0
1419,tibetans,,4,5,0.296497,0.305349,1912.444995
1420,marriage,,1,6,0.228718,0.232776,0
1421,presence,,3,4,0.356371,0.370883,0
1422,enterprise,,2,5,0.288668,0.296567,0
1423,recycle,,2,5,0.288668,0.296567,0
1424,veteran,,1,5,0.266323,0.272208,0
1425,reef,,2,5,0.339004,0.350078,0
1426,olfactory,,1,4,0.332118,0.340521,0
1427,bird,,2,1,1,1,1
1428,gilles,,1,2,0.666667,0.75,0
1429,félix,,1,2,0.666667,0.75,0
1430,essay,,1,6,0.260378,0.265064,0
1431,santa,,1,5,0.323689,0.33342,0
1432,estimate,,1,5,0.323689,0.33342,0
1433,infarction,,1,5,0.282237,0.289423,0
1434,hospital,,3,4,0.368736,0.384954,0
1435,version,,1,5,0.334382,0.348179,0
1436,buyers,,2,5,0.356437,0.372164,0
1437,occupations,,1,5,0.338464,0.349861,0
1438,habitus,,1,5,0.338464,0.349861,0
1439,give,,1,5,0.336914,0.3523,0
1440,enforce,,1,5,0.353278,0.366109,0
1441,solitude,,2,4,0.353735,0.367268,0
1442,privilege,,1,5,0.336914,0.3523,0
1443,guatemala,,1,4,0.351331,0.364567,0
1444,fear,,1,4,0.351331,0.364567,0
1445,guatemalan,,1,4,0.351331,0.364567,0
1446,persistence,,1,4,0.351331,0.364567,0
1447,stream,,1,4,0.351331,0.364567,0
1448,middle-class,,1,5,0.338464,0.349861,0
1449,institution,,8,5,0.363688,0.379962,57.623218
1450,translation,,1,5,0.274383,0.281425,0
1451,officer,,1,5,0.339004,0.348484,0
1452,foundation,,2,4,0.35737,0.371537,0
1453,ocean,,1,5,0.340149,0.351385,0
1454,alleviate,,1,5,0.34425,0.361012,0
1455,supposition,,1,5,0.34425,0.361012,0
1456,progression,,1,5,0.34425,0.361012,0
1457,familiarity,,3,5,0.36831,0.384187,0
1458,rural,,1,5,0.34425,0.361012,0
1459,basic,,1,5,0.34425,0.361012,0
1460,applicants,,1,5,0.34425,0.361012,0
1461,mentorship,,1,5,0.34425,0.361012,0
1462,reserved.community,,1,5,0.34425,0.361012,0
1463,usacommunity,,1,5,0.34425,0.361012,0
1464,nevada,,1,5,0.34425,0.361012,0
1465,letter,,2,4,0.34357,0.354722,0
1466,manchester,,2,5,0.271926,0.278454,0
1467,tophilia,,2,5,0.271926,0.278454,0
1468,corn,,1,4,0.351331,0.364567,0
1469,bioenergy,,1,4,0.351331,0.364567,0
1470,geosciences,,2,5,0.294852,0.304391,0
1471,units,,3,5,0.313761,0.324551,0
1472,pipeline,,2,5,0.294852,0.304391,0
1473,plain,,2,5,0.294852,0.304391,0
1474,kiowa,,2,5,0.294852,0.304391,0
1475,metaphors,,2,5,0.294852,0.304391,0
1476,vehicle,,2,5,0.294852,0.304391,0
1477,philosophies,,2,5,0.294852,0.304391,0
1478,evaluations,,4,5,0.344065,0.355698,4.217623
1479,evolve,,3,5,0.313761,0.324551,0
1480,laboratory,,1,5,0.344312,0.356613,0
1481,lab,,1,5,0.344312,0.356613,0
1482,conceptualization,,2,5,0.356172,0.372077,0
1483,foodways,,2,5,0.299608,0.307048,0
1484,illinois,,4,4,0.353604,0.366092,0.718117
1485,avenue,,1,4,0.351331,0.364567,0
1486,king,,1,4,0.351331,0.364567,0
1487,vision,,3,4,0.364659,0.381033,1.08622
1488,assort,,2,5,0.337807,0.35352,0
1489,human,,3,5,0.351461,0.368853,9.965127
1490,sensory,,2,5,0.337807,0.35352,0
1491,subdivide,,2,5,0.337807,0.35352,0
1492,category,,2,5,0.337807,0.35352,0
1493,suggestions,,2,5,0.337807,0.35352,0
1494,touristscognition,,2,5,0.337807,0.35352,0
1495,consultant,,1,5,0.353278,0.366109,0
1496,thule,,1,4,0.351331,0.364567,0
1497,greenland,,1,4,0.351331,0.364567,0
1498,ecclesiology,,3,5,0.345869,0.358355,0
1499,laughter,,2,4,0.341974,0.352762,0
1500,unique,,1,4,0.351331,0.364567,0
1501,zionist,,1,4,0.351331,0.364567,0
1502,interchange,,1,4,0.351331,0.364567,0
1503,typologies,,1,4,0.351331,0.364567,0
1504,land-scapes,,1,4,0.351331,0.364567,0
1505,picturesque,,1,4,0.351331,0.364567,0
1506,-objects,,1,4,0.351331,0.364567,0
1507,diminish,,1,4,0.351331,0.364567,0
1508,cage,,1,4,0.351331,0.364567,0
1509,wisconsin,,1,4,0.351331,0.364567,0
1510,system.acriculture,,1,4,0.351331,0.364567,0
1511,task,,4,5,0.354456,0.370378,33.765352
1512,phenomenon,,3,5,0.348198,0.361535,25.217128
1513,coordinators,,1,5,0.289761,0.299399,0
1514,bass,,1,5,0.289761,0.299399,0
1515,pilot,,1,5,0.289761,0.299399,0
1516,emphasise,,1,5,0.289761,0.299399,0
1517,line,,2,5,0.303074,0.314715,39.385402
1518,deliver,,1,5,0.289761,0.299399,0
1519,outcomes.community,,1,5,0.289761,0.299399,0
1520,rehabilitation,,1,5,0.289761,0.299399,0
1521,stewardshipeducation,,1,5,0.289761,0.299399,0
1522,spatialities,,1,4,0.350945,0.36509,0
1523,hawaiians,,2,4,0.351396,0.364828,0
1524,deterioration,,2,5,0.340452,0.352605,0
1525,i.e.,,2,5,0.340452,0.352605,0
1526,percent,,2,5,0.340452,0.352605,0
1527,raise,,4,5,0.362654,0.379221,0
1528,managementconfirmatory,,2,5,0.340452,0.352605,0
1529,spirituality,,4,4,0.365984,0.381164,0
1530,copper,,3,5,0.302882,0.311631,0
1531,perceive,,2,5,0.354917,0.368461,0
1532,scene,,1,5,0.303314,0.312189,0
1533,blue,,1,5,0.303314,0.312189,0
1534,rainbow,,1,5,0.303314,0.312189,0
1535,hue,,1,5,0.303314,0.312189,0
1536,insufficient,,1,5,0.303314,0.312189,0
1537,avoid,,1,5,0.303314,0.312189,0
1538,grow,,3,4,0.361626,0.376938,3.435103
1539,agencies,,1,5,0.303314,0.312189,0
1540,industry,,1,5,0.303314,0.312189,0
1541,brahim,,1,5,0.274383,0.281425,0
1542,perform,,6,4,0.376575,0.395234,11.294282
1543,neoliberalism,,2,5,0.340695,0.350558,0
1544,conservationists,,2,5,0.354917,0.369855,0
1545,saimensis,,2,5,0.354917,0.369855,0
1546,customers,,1,5,0.276725,0.283586,0
1547,ceo,,1,5,0.276725,0.283586,0
1548,president,,1,5,0.276725,0.283586,0
1549,horizons,,2,4,0.352043,0.366745,0
1550,saskatoon,,2,5,0.34112,0.352823,0
1551,iran,,2,5,0.342893,0.354147,0.146136
1552,resist,,1,5,0.334382,0.348179,0
1553,mental,,1,5,0.319632,0.331931,0
1554,cul-de-sacs,,1,5,0.319632,0.331931,0
1555,weather,,1,5,0.319632,0.331931,0
1556,visualise,,2,4,0.361694,0.376982,0
1557,philippines,,1,5,0.308548,0.318095,0
1558,lake,,4,4,0.36006,0.374412,33.046112
1559,christchurch,,1,5,0.283786,0.291253,0
1560,checklist,,2,5,0.341546,0.351952,0
1561,innovations,,2,5,0.321351,0.328228,0
1562,transnationalism,,1,5,0.319739,0.328759,0
1563,linkages,,1,5,0.308648,0.315891,0
1564,wetlands,,1,5,0.343262,0.353781,0
1565,integrity,,1,5,0.343262,0.353781,0
1566,india,,1,5,0.298068,0.3067,0
1567,signage,,1,5,0.323251,0.332784,0
1568,moods,,1,5,0.323251,0.332784,0
1569,coinage,,2,5,0.311209,0.319942,0
1570,amenity,,2,5,0.311209,0.319942,0
1571,secrets,,1,5,0.305835,0.314872,0
1572,speakers,,1,6,0.253478,0.25859,0
1573,corner,,2,5,0.339485,0.352013,1912
1574,cold,,2,5,0.283954,0.291654,0
1575,self-identities,,3,4,0.35697,0.373149,0
1576,repeat,,1,6,0.232019,0.23559,0
1577,expenditure,,2,5,0.302069,0.309679,1912
1578,wilbur,,1,5,0.31407,0.322521,0
1579,st.,,3,5,0.336559,0.34648,0
1580,patriarchy,,2,4,0.362723,0.377505,0
1581,appalachia,,2,4,0.362723,0.377505,0
1582,absence,,2,5,0.337152,0.352823,9.950107
1583,socioeconomics,,1,5,0.34425,0.361012,0
1584,flow,,6,4,0.372396,0.388787,4.08261
1585,whereas,,1,5,0.327344,0.334335,0
1586,district,,2,5,0.304861,0.31455,13.980717
1587,melbourne,,1,5,0.34425,0.361012,0
1588,memorials,,3,4,0.354982,0.368749,117.927697
1589,turnover,,1,5,0.321837,0.330502,0
1590,recruit,,1,5,0.321837,0.330502,0
1591,telephone,,1,5,0.321837,0.330502,0
1592,phone,,1,5,0.321837,0.330502,0
1593,participate,,1,5,0.321837,0.330502,0
1594,markers,,1,5,0.321837,0.330502,0
1595,inc,,1,5,0.321837,0.330502,0
1596,precision,,1,5,0.286549,0.295836,0
1597,manner,,3,5,0.354259,0.369289,69.84707
1598,respond,,2,5,0.344065,0.359401,36.965134
1599,stimulate,,1,5,0.286549,0.295836,0
1600,contributions,,2,5,0.356305,0.369681,10.407565
1601,socialise,,1,5,0.286549,0.295836,0
1602,protect,,1,5,0.286549,0.295836,0
1603,behaviour,,4,4,0.367108,0.383778,30.622212
1604,pride,,1,5,0.286549,0.295836,0
1605,attract,,1,5,0.286549,0.295836,0
1606,acquisition,,1,5,0.286549,0.295836,0
1607,quebec,,2,5,0.344498,0.357048,0
1608,effort,,1,5,0.353278,0.366109,0
1609,object,,2,5,0.337271,0.35088,0
1610,engage,,2,4,0.36902,0.38735,0
1611,entrepreneur,,1,5,0.339245,0.351211,0
1612,humanity,,1,5,0.323251,0.332784,0
1613,array,,1,5,0.323251,0.332784,0
1614,policy-makers,,1,5,0.323251,0.332784,0
1615,contributors,,1,5,0.323251,0.332784,0
1616,timber,,1,5,0.323251,0.332784,0
1617,foods,,1,5,0.323251,0.332784,0
1618,mix,,2,5,0.333217,0.344259,0
1619,exception,,1,5,0.323251,0.332784,0
1620,enhancements,,1,5,0.323251,0.332784,0
1621,recreation/ecotourism,,1,5,0.323251,0.332784,0
1622,gap,,1,5,0.323251,0.332784,0
1623,biochemicals,,1,5,0.323251,0.332784,0
1624,invasion,,1,5,0.323251,0.332784,0
1625,b.v.agriculture,,1,5,0.323251,0.332784,0
1626,heathlands/shrublands,,1,5,0.323251,0.332784,0
1627,multifunctionality,,1,5,0.323251,0.332784,0
1628,wetlandsecosystem,,1,5,0.323251,0.332784,0
1629,grassland,,1,5,0.323251,0.332784,0
1630,heathland,,1,5,0.323251,0.332784,0
1631,prioritization,,1,5,0.323251,0.332784,0
1632,shrubland,,1,5,0.323251,0.332784,0
1633,expression,,1,5,0.338464,0.349861,0
1634,strengthen,,4,4,0.378587,0.395888,0
1635,produce,,1,5,0.319739,0.328759,0
1636,predictor,,1,4,0.351331,0.364567,0
1637,tourismconference,,1,4,0.351331,0.364567,0
1638,ethnicity,,1,5,0.353278,0.366109,0
1639,situate,,4,4,0.377914,0.396018,0
1640,artworks,,2,5,0.317089,0.326006,0
1641,partnerships,,1,5,0.353278,0.366109,0
1642,monuments,,2,5,0.334968,0.344433,0
1643,parentage,,1,5,0.286635,0.294442,0
1644,replicate,,2,5,0.344498,0.357048,0
1645,formulation,,1,4,0.351331,0.364567,0
1646,masculinity,,2,5,0.338944,0.350558,2.91163
1647,spatiality,,2,5,0.336204,0.34655,0.744478
1648,mexico,,1,4,0.341302,0.35176,0
1649,spirit,,1,5,0.343262,0.353781,0
1650,periods,,2,5,0.33409,0.344363,0
1651,hotspots,,2,5,0.344065,0.356918,0
1652,broader,,2,5,0.344065,0.356918,0
1653,representatives,,2,5,0.344065,0.356918,0
1654,existence,,4,5,0.370736,0.388151,0
1655,reserved.ecosystem,,2,5,0.344065,0.356918,0
1656,disturbance,,1,5,0.340149,0.351385,0
1657,flush,,1,5,0.340149,0.351385,0
1658,regime,,1,5,0.340149,0.351385,0
1659,input,,1,5,0.340149,0.351385,0
1660,chemistry,,1,5,0.340149,0.351385,0
1661,inundation,,1,5,0.340149,0.351385,0
1662,concomitant,,1,5,0.340149,0.351385,0
1663,scenarios,,1,5,0.340149,0.351385,0
1664,tacit,,1,5,0.340149,0.351385,0
1665,revenue,,1,5,0.340149,0.351385,0
1666,justifications,,1,5,0.340149,0.351385,0
1667,articulation,,1,5,0.340149,0.351385,0
1668,.climate,,1,5,0.340149,0.351385,0
1669,valuesclimate,,1,5,0.340149,0.351385,0
1670,gulf,,2,4,0.356903,0.369838,0
1671,decades,,1,4,0.350945,0.36509,0
1672,imagine,,1,5,0.28054,0.287838,0
1673,threaten,,1,5,0.343262,0.353781,0
1674,inquiry,,2,4,0.368949,0.385694,0
1675,amount,,1,5,0.343262,0.353781,0
1676,remote,,1,5,0.329203,0.342464,0
1677,receive,,1,5,0.329203,0.342464,0
1678,arenas,,1,5,0.329203,0.342464,0
1679,undertake,,1,5,0.329203,0.342464,0
1680,aspirations,,1,5,0.329203,0.342464,0
1681,normalise,,1,5,0.329203,0.342464,0
1682,geographers.culture,,1,5,0.329203,0.342464,0
1683,lifestyles,,1,5,0.319259,0.326895,0
1684,terror,,1,5,0.338464,0.349861,0
1685,census,,2,5,0.33585,0.345844,0
1686,apparent,,2,5,0.344498,0.357048,0
1687,duration,,2,5,0.344498,0.357048,0
