Id,Label,timeset,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
1102,camp,,4,5,0.352317,0.365538,2523
1103,centre,,11,4,0.386701,0.405573,24.248067
1104,survivors,,4,5,0.363636,0.379206,0
1105,day,,2,5,0.361139,0.375773,0
1106,urban,,8,4,0.384873,0.403328,5.896457
1107,urbanization,,4,4,0.372931,0.390188,0
1108,movements,,11,4,0.37526,0.392763,2635.479633
1109,determinant,,2,5,0.357811,0.373726,0
1110,problem,,8,5,0.375483,0.393469,151.40924
1111,equity,,4,4,0.363636,0.379523,0.692491
1112,outcome,,3,4,0.378524,0.396296,0
1113,predictors,,2,4,0.357913,0.372491,0
1114,sonora,,1,5,0.294207,0.301704,0
1115,prosperity,,1,5,0.294207,0.301704,0
1116,damage,,2,5,0.367341,0.384423,0
1117,exploratory,,5,5,0.369006,0.38614,1.089093
1118,exile,,1,5,0.33054,0.340676,0
1119,protract,,1,5,0.33054,0.340676,0
1120,surround,,9,4,0.387533,0.405771,103.8604
1121,innovators,,5,5,0.359084,0.373693,0
1122,experiential,,4,5,0.370523,0.387163,0
1123,journalists,,3,4,0.356447,0.370576,0
1124,combine,,4,5,0.36836,0.383796,0
1125,whilst,,4,5,0.345375,0.359066,0
1126,chichester,,4,5,0.345375,0.359066,0
1127,yield,,1,5,0.351826,0.364547,0
1128,violence,,8,5,0.371504,0.387989,214.885646
1129,thailand,,5,4,0.370088,0.387381,102.886857
1130,validation,,2,5,0.318365,0.326519,0
1131,researchers,,7,4,0.375316,0.392301,71.821901
1132,frequency,,4,4,0.377167,0.395503,0
1133,spheres,,1,4,0.357811,0.372227,0
1134,member,,2,5,0.363951,0.379074,0
1135,pressure,,8,4,0.371067,0.388504,10.495832
1136,macao,,1,5,0.329289,0.340128,0
1137,cumbria,,2,4,0.35837,0.374076,0
1138,applications,,3,4,0.366222,0.383617,0
1139,sop,,11,4,0.362331,0.378698,100.241288
1140,historians,,1,4,0.350945,0.365557,0
1141,redesign,,5,4,0.355894,0.370576,26.211113
1142,alley,,9,4,0.376211,0.393687,5094.368152
1143,connect,,11,4,0.396046,0.415775,25.180932
1144,visitation,,2,5,0.351239,0.363557,0
1145,wiley,,13,4,0.399051,0.418417,629.90293
1146,greece,,1,5,0.323631,0.333802,0
1147,similarities,,1,5,0.323631,0.333802,0
1148,psoc,,3,4,0.353848,0.36668,0
1149,virginia,,3,4,0.353848,0.36668,0
1150,providers,,3,5,0.351092,0.36732,0
1151,design/methodology/approach,,7,4,0.382598,0.400191,95.633197
1152,limitations/implications,,5,4,0.375651,0.392433,76.032169
1153,landforms,,3,4,0.360571,0.375924,0
1154,metasynthesis,,4,5,0.360366,0.375112,0
1155,search,,8,5,0.367769,0.383829,9.481641
1156,disconnectedness,,4,5,0.360366,0.375112,0
1157,happiness,,4,5,0.360366,0.375112,0
1158,tech,,2,5,0.335015,0.344704,0
1159,stimmung,,1,4,0.350945,0.365557,0
1160,census,,10,4,0.377901,0.396296,18.676757
1161,layer,,5,4,0.383063,0.401545,0.848697
1162,catalonia,,15,5,0.382019,0.400733,44.965388
1163,e.g.,,5,5,0.328774,0.337665,4.269324
1164,feedback,,5,5,0.355293,0.369037,4.24716
1165,gci,,4,5,0.318687,0.327648,0
1166,existence,,16,4,0.40736,0.427001,4.143921
1167,initiatives,,3,4,0.362071,0.377608,1.633112
1168,visitor,,8,5,0.368629,0.384984,40.319493
1169,ppsr,,6,5,0.359647,0.374122,0.619629
1170,transportation,,6,4,0.370305,0.387513,8.58718
1171,enterprise,,3,5,0.324505,0.333386,2.808996
1172,imagery,,7,5,0.353205,0.366891,5046.073435
1173,satellite,,1,6,0.26104,0.266297,0
1174,fringe,,1,4,0.350945,0.365557,0
1175,expansion,,2,4,0.355894,0.371698,0
1176,nations,,5,5,0.362644,0.37815,27.185382
1177,seek,,9,5,0.37915,0.396771,20.635812
1178,safer,,4,4,0.347898,0.35968,0
1179,assets,,2,5,0.324005,0.334363,0
1180,fix,,4,5,0.354793,0.368707,0
1181,tel,,3,5,0.325593,0.333096,0
1182,penwith,,6,4,0.362175,0.378434,0
1183,bronze,,6,4,0.362175,0.378434,0
1184,regeneration,,7,4,0.38505,0.402833,0.13134
1185,multilevel,,7,5,0.344762,0.357706,0
1186,earthquake,,3,5,0.336713,0.348468,0
1187,reform,,5,5,0.359391,0.375007,10.47281
1188,resistance,,7,4,0.375931,0.393489,17.697765
1189,egypt,,4,4,0.364793,0.381207,4.587727
1190,expectation,,2,5,0.347563,0.360532,0
1191,kumamoto,,2,5,0.347563,0.360532,0
1192,nottingham,,1,5,0.326351,0.333591,0
1193,quantile,,2,5,0.292367,0.300403,0
1194,iczm,,5,5,0.356296,0.371811,0
1195,libraries,,3,4,0.36906,0.385994,0
1196,latino,,4,5,0.34182,0.355151,34.670364
1197,assemblies,,1,4,0.350945,0.365557,0
1198,jiangsu,,1,4,0.350945,0.365557,0
1199,shopkeepers,,1,4,0.350945,0.365557,0
1200,pursuit,,1,4,0.350945,0.365557,0
1201,subconsciousness,,1,4,0.350945,0.365557,0
1202,delineation,,1,4,0.350945,0.365557,0
1203,sichuan,,1,4,0.350945,0.365557,0
1204,harmony,,1,5,0.313969,0.321632,0
1205,"""place""",,1,5,0.313969,0.321632,0
1206,yoruba,,1,5,0.313969,0.321632,0
1207,numerology,,1,5,0.313969,0.321632,0
1208,cosmogram,,1,5,0.313969,0.321632,0
1209,handwrite,,1,4,0.350945,0.365557,0
1210,layout,,1,4,0.350945,0.365557,0
1211,april,,2,4,0.359288,0.374472,0
1212,encode,,1,4,0.350945,0.365557,0
1213,carrier,,1,4,0.350945,0.365557,0
1214,life/culture,,1,4,0.350945,0.365557,0
1215,landmarks,,2,4,0.351043,0.365821,2523
1216,poetics,,4,5,0.297782,0.305507,0
1217,poets,,6,5,0.335906,0.345464,0.633824
1218,things,,8,5,0.366701,0.38264,439.887067
1219,poet,,6,5,0.335906,0.345464,0.633824
1220,broaden,,6,5,0.334748,0.343991,0
1221,preservation,,9,4,0.37134,0.388174,10.550234
1222,taiwan,,2,5,0.357001,0.37158,0
1223,ads,,2,5,0.340253,0.353883,0
1224,vocation,,1,5,0.327622,0.335526,0
1225,lithuania,,1,5,0.285844,0.293753,0
1226,lifestyle,,3,5,0.355293,0.371745,3.385124
1227,advance,,6,4,0.379492,0.398211,0
1228,classification,,2,4,0.362696,0.379259,0
1229,vice,,4,5,0.350897,0.363854,0
1230,versa,,4,5,0.350897,0.363854,0
1231,ability,,6,4,0.383179,0.401017,0
1232,majority,,4,4,0.383587,0.40072,0
1233,geopark,,4,4,0.354694,0.368133,0.082583
1234,tension,,3,5,0.349681,0.363325,0
1235,gi,,3,4,0.359135,0.375066,0
1236,categories,,7,4,0.372326,0.389494,6.080605
1237,propose,,4,4,0.376155,0.393918,31.984315
1238,bridge,,6,4,0.379834,0.398376,4.76315
1239,lake,,3,5,0.357052,0.370853,0
1240,afford,,2,4,0.355443,0.370675,0
1241,correspond,,3,5,0.35365,0.369532,19.711851
1242,reality,,9,5,0.37526,0.392677,76.019002
1243,success,,3,5,0.344479,0.357871,1.438842
1244,carry,,4,4,0.369763,0.38781,2.349958
1245,template,,6,5,0.366594,0.381881,0
1246,viability,,3,4,0.360674,0.376585,0
1247,specialist,,2,5,0.344057,0.358697,0
1248,instance,,5,4,0.367716,0.384311,5.479453
1249,entrepreneurship,,2,4,0.360006,0.374439,0.13134
1250,archaeologists,,2,5,0.324047,0.33433,0
1251,profile,,1,4,0.350945,0.365557,0
1252,word,,12,5,0.391621,0.41077,164.778938
1253,segregation,,7,5,0.376941,0.393899,2.24235
1254,prove,,1,5,0.352465,0.365604,0
1255,responsibilities,,2,5,0.340253,0.35282,0
1256,islandness,,2,5,0.304721,0.313966,0
1257,figure,,1,5,0.326056,0.336041,0
1258,haunt,,3,5,0.354494,0.367849,0
1259,vulnerability,,3,4,0.363165,0.379952,0
1260,capture,,3,5,0.357862,0.371811,0.802945
1261,preserve,,4,4,0.359493,0.375891,0
1262,priorities,,2,5,0.319413,0.329457,0
1263,marriage,,2,4,0.37074,0.387777,0
1264,easement,,2,5,0.336713,0.34899,0
1265,topic,,4,4,0.365532,0.380679,0
1266,southwestern,,2,4,0.357913,0.372491,0
1267,variable,,2,4,0.357913,0.372491,0
1268,stepwise,,2,4,0.357913,0.372491,0
1269,variability,,4,4,0.371778,0.388108,0
1270,competence,,2,4,0.357913,0.372491,0
1271,forecast,,2,4,0.357913,0.372491,0
1272,availability,,4,4,0.382772,0.40171,0
1273,barriers,,4,5,0.347706,0.362632,0
1274,none,,3,5,0.358167,0.371811,5.749686
1275,locate,,5,4,0.372711,0.389362,22.095512
1276,exploration,,8,5,0.379036,0.397266,816.490952
1277,transform,,10,4,0.408877,0.428255,171.447063
1278,solutions,,7,4,0.363951,0.380547,3.351005
1279,choices,,3,5,0.336803,0.346817,0.161778
1280,innovation,,4,5,0.345611,0.35801,0
1281,topics,,10,4,0.37728,0.395833,8.011928
1282,promote,,10,4,0.388487,0.407125,0
1283,past,,3,4,0.367984,0.383947,0
1284,provence,,1,5,0.285488,0.292816,0
1285,scholars,,6,4,0.378808,0.39613,8.889163
1286,remain,,1,4,0.350945,0.365557,0
1287,repeat,,1,5,0.351826,0.364547,0
1288,ontario,,3,5,0.354146,0.368575,0
1289,lens,,6,5,0.367234,0.384159,97.724478
1290,sons,,6,5,0.369276,0.385909,155.180799
1291,elites,,1,4,0.350945,0.365557,0
1292,pleasure,,2,5,0.354146,0.366891,0
1293,rivers,,2,5,0.32359,0.334878,0
1294,drive,,4,4,0.369925,0.386193,0
1295,maquis,,3,5,0.33793,0.348006,0
1296,operation,,7,5,0.352268,0.365207,2.581963
1297,contributions,,8,4,0.384815,0.403724,0
1298,spirit,,2,5,0.349681,0.363524,0
1299,theories,,7,4,0.38611,0.404781,1.894206
1300,basin,,8,4,0.355293,0.370213,8.870665
1301,silos,,4,5,0.350897,0.363854,0
1302,"""ideal""",,4,5,0.350897,0.363854,0
1303,achieve,,5,4,0.36202,0.377212,2.109258
1304,phase,,11,5,0.375037,0.392578,1.744138
1305,co-presence,,2,5,0.30384,0.311067,0
1306,villagers,,6,4,0.368521,0.385334,4.530238
1307,ranchers,,1,5,0.326056,0.336041,0
1308,habitus,,8,5,0.369979,0.386503,17.199617
1309,fragment,,3,5,0.349343,0.362038,0
1310,typology,,5,5,0.343261,0.355085,32.465528
1311,holland,,2,6,0.269227,0.275548,0
1312,dispossession,,3,5,0.366488,0.382376,0
1313,"""heritage""",,1,4,0.350945,0.365557,0
1314,ruin,,1,4,0.350945,0.365557,0
1315,citizenship,,10,4,0.360314,0.374868,6.114439
1316,subsidies,,4,5,0.360571,0.376367,0
1317,acreage,,4,5,0.360571,0.376367,0
1318,languages,,4,5,0.354594,0.368245,4.095295
1319,johannesburg,,1,5,0.351043,0.36359,0
1320,consider,,12,4,0.398988,0.419473,29.377112
1321,logic,,2,5,0.329289,0.338623,0
1322,provider,,2,5,0.329289,0.338623,0
1323,value-in-use,,2,5,0.329289,0.338623,0
1324,productions,,4,5,0.330366,0.339514,1.982007
1325,forest,,4,5,0.349246,0.363457,0
1326,horizon,,4,5,0.328518,0.340973,0
1327,multivariate,,9,5,0.365056,0.382046,69.715305
1328,sovereignty,,1,5,0.352465,0.365604,0
1329,golan,,1,5,0.352465,0.365604,0
1330,alter,,1,4,0.350945,0.365557,0
1331,bollywood,,2,5,0.355343,0.368872,0
1332,romania,,7,5,0.356396,0.371646,84.711653
1333,journey,,4,4,0.366967,0.382924,0
1334,slide,,1,5,0.291152,0.298481,0
1335,mayapur,,1,4,0.350945,0.365557,0
1336,vaishnava,,1,4,0.350945,0.365557,0
1337,bengal,,1,4,0.350945,0.365557,0
1338,please,,2,5,0.31641,0.323527,0
1339,recall,,2,5,0.31641,0.323527,0
1340,anthropomorphisation,,1,5,0.300834,0.309654,0
1341,lauenburg,,3,5,0.334571,0.344605,0
1342,outpatients,,5,5,0.358421,0.374927,0
1343,shoppers,,3,5,0.357355,0.370259,0
1344,girard,,1,6,0.256843,0.261939,0
1345,scapegoat,,1,6,0.256843,0.261939,0
1346,hope,,1,6,0.256843,0.261939,0
1347,elision,,1,6,0.256843,0.261939,0
1348,arm,,2,5,0.323673,0.334,0
1349,monuments,,2,5,0.323673,0.334,0
1350,elders,,6,4,0.370686,0.387447,68.708332
1351,quote,,1,5,0.294929,0.302324,0
1352,buckridge,,1,5,0.294929,0.302324,0
1353,antitheses,,1,5,0.294929,0.302324,0
1354,muller,,1,5,0.294929,0.302324,0
1355,claus,,3,5,0.301481,0.308835,0.5
1356,reservoir,,5,5,0.357913,0.372933,9.24943
1357,comparison,,7,4,0.386228,0.404781,0
1358,precise,,1,5,0.306981,0.315623,0
1359,moderate,,1,5,0.306981,0.315623,0
1360,worry,,2,5,0.346513,0.360347,0
1361,analysis.mass,,1,5,0.306981,0.315623,0
1362,sensationalismmass,,1,5,0.306981,0.315623,0
1363,clarksdale,,5,4,0.363951,0.37982,58.299983
1364,income,,17,4,0.407162,0.427265,131.405769
1365,platforms,,4,5,0.354594,0.367452,0
1366,interact,,4,5,0.33351,0.342485,0.758039
1367,vehicle,,1,5,0.298486,0.307468,0
1368,multi-scalarity,,1,5,0.318325,0.326321,0
1369,youths,,2,4,0.358014,0.372623,0
1370,souvenirs,,2,5,0.329332,0.340326,0
1371,israel,,1,5,0.327622,0.335526,0
1372,removals,,1,5,0.352465,0.365604,0
1373,plot,,6,5,0.375763,0.393139,18.256242
1374,negotiation,,2,5,0.354993,0.368773,0
1375,implement,,4,4,0.370197,0.387315,0
1376,trigger,,1,5,0.33054,0.340676,0
1377,involve,,6,5,0.377844,0.394988,26.939139
1378,interpret,,1,4,0.357811,0.372227,0
1379,reason,,10,4,0.388069,0.407389,35.85281
1380,series,,9,4,0.380981,0.400026,22.955585
1381,trend,,5,4,0.375595,0.392268,0
1382,pacific,,6,4,0.375987,0.393687,26.768925
1383,rio,,3,4,0.354196,0.367439,0
1384,janeiro,,3,4,0.354196,0.367439,0
1385,geoconservation,,3,4,0.354196,0.367439,0
1386,turn,,6,5,0.362852,0.377952,17.625386
1387,bring,,5,4,0.384991,0.402899,0
1388,dwellers,,1,4,0.357811,0.372227,0
1389,curiosity,,3,5,0.357456,0.372042,0
1390,coordination,,14,5,0.339704,0.350462,20182.681539
1391,sniff,,1,6,0.253592,0.257713,0
1392,locomotion,,1,6,0.253592,0.257713,0
1393,correlation,,2,5,0.322226,0.329464,0
1394,incorporate,,7,5,0.376885,0.394493,8.262461
1395,accord,,10,5,0.396668,0.415854,69.30239
1396,guidance,,5,4,0.351679,0.364336,13.075289
1397,prince,,2,5,0.304721,0.313966,0
1398,performances,,1,4,0.350945,0.365557,0
1399,observations,,9,4,0.400762,0.420001,64.766362
1400,sage,,5,4,0.388726,0.407224,0
1401,unit,,1,5,0.342469,0.356385,0
1402,predict,,3,5,0.354843,0.368674,0
1403,placement,,3,5,0.331887,0.342155,31.869431
1404,actors,,8,4,0.383237,0.401512,16.304439
1405,displacement,,4,5,0.343028,0.353817,1.435342
1406,gentrification,,4,5,0.3568,0.370622,14.370972
1407,affiliation,,3,5,0.353997,0.369136,20.07797
1408,singapore,,2,5,0.278833,0.285697,0
1409,proposal,,4,4,0.378184,0.395602,5.442173
1410,restorativeness,,3,4,0.357153,0.372095,0
1411,clinics,,2,5,0.344057,0.358697,0
1412,service-users,,2,5,0.344057,0.358697,0
1413,"""care""",,2,5,0.344057,0.358697,0
1414,"""fits""",,2,5,0.344057,0.358697,0
1415,"""at-homeness""",,2,5,0.344057,0.358697,0
1416,welcome,,2,5,0.344057,0.358697,0
1417,consultations,,2,5,0.344057,0.358697,0
1418,consultation,,2,5,0.344057,0.358697,0
1419,emotionality,,2,5,0.344057,0.358697,0
1420,practitioner,,2,5,0.344057,0.358697,0
1421,accessibility,,2,5,0.344057,0.358697,0
1422,product,,6,4,0.377844,0.394678,0
1423,assign,,3,5,0.352958,0.367618,0
1424,maney,,1,5,0.323631,0.333802,0
1425,son,,1,5,0.323631,0.333802,0
1426,law,,2,5,0.30087,0.309852,0
1427,reader,,6,5,0.368575,0.384852,26.618434
1428,hoas,,2,5,0.277546,0.284694,0
1429,concrete,,2,4,0.353254,0.366713,0
1430,press,,7,4,0.37915,0.397187,5.145171
1431,choose,,2,5,0.349633,0.365405,0
1432,units,,11,5,0.371942,0.389177,17.875368
1433,look,,1,5,0.336264,0.346157,0
1434,grow,,4,5,0.346751,0.359892,11.303004
1435,ancestry,,1,4,0.357811,0.372227,0
1436,expertise,,2,5,0.32792,0.339851,0
1437,ireland,,6,5,0.357608,0.372702,17.352683
1438,trace,,3,4,0.37487,0.392069,0
1439,read,,2,5,0.363951,0.379074,0
1440,lead,,15,4,0.396419,0.417327,20.506691
1441,something,,4,5,0.366914,0.382739,3.397676
1442,flow,,4,4,0.354594,0.367769,0
1443,woodland,,2,5,0.341959,0.355137,0
1444,persistence,,2,5,0.341959,0.355137,0
1445,almanac,,2,5,0.261907,0.267485,0
1446,become,,4,4,0.374759,0.392202,0
1447,darkness,,9,4,0.375707,0.393159,2549.173253
1448,visions,,6,5,0.360108,0.375839,6.844071
1449,dog,,2,5,0.333862,0.343265,0
1450,interpretations,,5,5,0.351336,0.366574,6.725635
1451,song,,3,4,0.370305,0.386589,0
1452,townhouse,,1,4,0.357811,0.372227,0
1453,wall,,1,4,0.357811,0.372227,0
1454,modernity,,11,4,0.389807,0.409271,1000.959565
1455,decision-makers,,1,4,0.357811,0.372227,0
1456,waterborne,,2,5,0.357811,0.373726,0
1457,mortality,,2,5,0.357811,0.373726,0
1458,injury,,2,5,0.357811,0.373726,0
1459,extreme,,2,5,0.357811,0.373726,0
1460,heat,,2,5,0.357811,0.373726,0
1461,respiratory,,2,5,0.357811,0.373726,0
1462,susceptibility,,2,5,0.357811,0.373726,0
1463,november,,2,5,0.357811,0.373726,0
1464,october,,2,5,0.357811,0.373726,0
1465,disrupt,,2,5,0.357811,0.373726,0
1466,trap,,2,5,0.357811,0.373726,0
1467,landscapes-changes,,2,5,0.357811,0.373726,0
1468,climate-health,,2,5,0.357811,0.373726,0
1469,ltd.canada,,2,5,0.357811,0.373726,0
1470,inuits,,2,5,0.357811,0.373726,0
1471,newfoundland,,2,5,0.357811,0.373726,0
1472,labrador,,2,5,0.357811,0.373726,0
1473,emotion,,12,5,0.373318,0.390861,172.821719
1474,brain,,6,5,0.344573,0.355831,0
1475,cortex,,6,5,0.344573,0.355831,0
1476,akizato,,4,5,0.341358,0.352905,0
1477,osaka,,4,5,0.341358,0.352905,0
1478,illustrations,,4,5,0.341358,0.352905,0
1479,kyoto,,4,5,0.341358,0.352905,0
1480,cremation,,6,5,0.349536,0.361576,7.598927
1481,reshape,,6,5,0.371668,0.388055,0
1482,possibilities,,7,5,0.379036,0.396606,24.470749
1483,profound,,1,5,0.33054,0.340676,0
1484,meadows,,1,5,0.345896,0.358406,0
1485,and/or,,2,5,0.34618,0.35933,0
1486,countries,,3,4,0.369546,0.385697,0
1487,sandy,,4,4,0.362748,0.378104,0
1488,bluespace,,3,5,0.333951,0.343397,0
1489,biofuels,,5,5,0.297993,0.306834,0
1490,philippines,,6,4,0.352514,0.368331,65.643517
1491,biofuel,,5,5,0.297993,0.306834,0
1492,smallholders,,5,5,0.297993,0.306834,0
1493,worldviews,,5,5,0.297993,0.306834,0
1494,jatropha,,5,5,0.297993,0.306834,0
1495,mimaropa,,5,5,0.297993,0.306834,0
1496,nevada,,1,4,0.357811,0.372227,0
1497,context—is,,1,4,0.357811,0.372227,0
1498,exaggerate,,1,4,0.357811,0.372227,0
1499,connote,,1,4,0.357811,0.372227,0
1500,citywide,,1,4,0.357811,0.372227,0
1501,coherent,,1,4,0.357811,0.372227,0
1502,las,,2,4,0.359237,0.373613,6.648738
1503,identityearth,,1,4,0.357811,0.372227,0
1504,reflect,,7,4,0.381269,0.399201,10.935107
1505,software,,4,4,0.367769,0.383518,5.226645
1506,spring,,2,4,0.34637,0.359284,0
1507,kind,,7,5,0.375037,0.391819,4.095212
1508,recognise,,1,5,0.327537,0.339124,0
1509,estonia,,2,5,0.361864,0.376829,0
1510,outdoor,,2,5,0.354295,0.368014,0
1511,wealth,,1,4,0.350945,0.365557,0
1512,archival,,1,4,0.350945,0.365557,0
1513,closer,,1,4,0.350945,0.365557,0
1514,particular,,1,4,0.350945,0.365557,0
1515,invite,,1,4,0.350945,0.365557,0
1516,recast,,1,4,0.350945,0.365557,0
1517,commonplace,,1,4,0.350945,0.365557,0
1518,boundaries—as,,1,4,0.350945,0.365557,0
1519,extant,,1,4,0.350945,0.365557,0
1520,customs,,3,4,0.355043,0.370378,3.388269
1521,savannakhet,,1,5,0.345896,0.358406,0
1522,locality,,2,4,0.358116,0.372755,0
1523,chau,,1,5,0.279451,0.286642,0
1524,bun,,1,5,0.279451,0.286642,0
1525,intertwine,,1,4,0.357811,0.372227,0
1526,lessons,,8,4,0.386642,0.406531,54.4048
1527,expand,,2,5,0.338474,0.349987,0
1528,revolution,,3,5,0.345706,0.357647,0
1529,india,,4,4,0.36202,0.376882,2.5
1530,contrast,,7,4,0.388487,0.406993,0.347199
1531,progress,,5,4,0.365215,0.381933,37.019537
1532,recipients,,2,5,0.335862,0.347577,0
1533,make,,4,5,0.354196,0.367452,2.486532
1534,pluriversality,,2,5,0.30803,0.315049,0
1535,activism,,2,5,0.30803,0.315049,0
1536,explain,,4,5,0.364793,0.379602,1.22197
1537,partnerships,,3,5,0.313735,0.321903,11.900205
1538,sociology,,4,5,0.369709,0.386272,0
1539,villages,,6,5,0.354644,0.368872,35.711573
1540,characterise,,4,5,0.366275,0.381683,0
1541,well,,4,4,0.379834,0.39722,0
1542,redevelopment,,7,5,0.355593,0.370754,15.066418
1543,revitalise,,2,5,0.325551,0.335011,0
1544,guidelines,,6,4,0.378354,0.396163,5.270784
1545,preparation,,2,5,0.349633,0.365405,0
1546,sessions,,2,5,0.349633,0.365405,0
1547,regulation,,3,5,0.34618,0.359786,0
1548,assessments,,4,5,0.36202,0.378427,2.426509
1549,sub-regions,,2,5,0.342655,0.356782,0
1550,endure,,5,4,0.366754,0.382759,5.331207
1551,uncertainty,,8,4,0.366169,0.381768,5059.733978
1552,certainty,,2,5,0.296488,0.304153,0
1553,answer,,2,5,0.296488,0.304153,0
1554,recreators,,2,5,0.296488,0.304153,0
1555,incorporation,,2,5,0.333377,0.343694,0
1556,combination,,3,4,0.363479,0.379028,0
1557,organizations,,6,4,0.379378,0.396494,9.065673
1558,philosophy,,10,4,0.363846,0.379226,453.512878
1559,property,,4,4,0.370197,0.387249,0
1560,london,,4,5,0.338202,0.350416,9.7935
1561,animalia,,1,4,0.350945,0.365557,0
1562,ones,,1,4,0.350945,0.365557,0
1563,stand,,2,5,0.3569,0.370028,0
1564,possibility,,5,4,0.38035,0.397715,0
1565,forge,,4,4,0.385756,0.403922,0
1566,aristotle,,1,5,0.338247,0.349175,0
1567,flight,,1,5,0.338247,0.349175,0
1568,hawaii,,3,5,0.347085,0.35976,0
1569,face-to-face,,3,5,0.320997,0.328718,0
1570,magnitude,,4,5,0.324172,0.333162,45.344023
1571,subsurface,,3,5,0.320997,0.328718,0
1572,reflexivity,,1,5,0.30105,0.308591,0
1573,options,,4,5,0.357102,0.373065,0
1574,subjectivity,,2,4,0.353254,0.366713,0
1575,photo,,2,4,0.357862,0.372425,0
1576,elicitation,,1,4,0.357811,0.372227,0
1577,centrality,,2,5,0.342749,0.3535,0
1578,shanghai,,3,5,0.340805,0.352919,0
1579,hill,,1,5,0.351043,0.36359,0
1580,populations,,4,5,0.368413,0.385909,0
1581,codornices,,1,5,0.337388,0.346421,0
1582,ordinance,,1,5,0.337388,0.346421,0
1583,opposition,,4,4,0.339475,0.350667,6.798076
1584,tpb,,2,5,0.309731,0.317664,0
1585,whereas,,2,5,0.332718,0.343529,0
1586,graze,,1,5,0.326056,0.336041,0
1587,isolation,,3,5,0.364056,0.380428,0
1588,potential,,3,5,0.32916,0.340907,0
1589,volos,,3,5,0.32916,0.340907,0
1590,schoolyear,,3,5,0.32916,0.340907,0
1591,relaxation,,3,5,0.32916,0.340907,0
1592,basketball,,3,5,0.32916,0.340907,0
1593,kiosk,,3,5,0.32916,0.340907,0
1594,topography,,5,4,0.377844,0.395602,0
1595,bam,,3,5,0.336713,0.348468,0
1596,household,,6,5,0.366807,0.383796,1.814616
1597,league,,1,5,0.279544,0.286463,0
1598,players,,1,5,0.279544,0.286463,0
1599,participant,,3,5,0.365532,0.381848,0
1600,santa,,3,5,0.348474,0.361113,103.807674
1601,foundation,,3,5,0.357456,0.371811,4.176808
1602,multidimensionality,,3,5,0.345375,0.359476,0
1603,death,,5,5,0.352071,0.366904,21.512125
1604,explanations,,5,5,0.364214,0.380989,4.017667
1605,mention,,3,5,0.345375,0.359476,0
1606,completion,,3,5,0.345375,0.359476,0
1607,30-90minutes,,3,5,0.345375,0.359476,0
1608,transcripts,,3,5,0.345375,0.359476,0
1609,regimen,,3,5,0.345375,0.359476,0
1610,blackwell,,3,5,0.345375,0.359476,0
1611,nurse,,3,5,0.345375,0.359476,0
1612,safetyadult,,3,5,0.345375,0.359476,0
1613,healthcare,,3,5,0.345375,0.359476,0
1614,disparities,,3,5,0.345375,0.359476,0
1615,matrix,,3,4,0.374148,0.390683,0
1616,suzhou,,5,4,0.34973,0.361364,0
1617,degradation,,6,4,0.360778,0.377641,53.780485
1618,appearance,,2,4,0.353353,0.368496,18.20447
1619,fandom,,3,5,0.318004,0.32706,0
1620,transmigration,,1,6,0.277028,0.283974,0
1621,artworks,,1,5,0.328176,0.337388,0
1622,adjustment,,2,4,0.362696,0.379259,0
1623,multi-functionality,,2,4,0.362696,0.379259,0
1624,remanence,,2,4,0.362696,0.379259,0
1625,educate,,1,5,0.328817,0.339124,0
1626,sydney,,7,5,0.357862,0.373957,22.437834
1627,multiculturalism,,3,5,0.313462,0.322306,0
1628,victoria,,5,4,0.364793,0.37982,2.508035
1629,partnership,,3,5,0.332718,0.345431,0
1630,ras,,3,5,0.332718,0.345431,0
1631,ltd.community,,2,4,0.358421,0.373151,0
1632,situations,,5,4,0.37376,0.390419,0.745201
1633,coastline,,4,4,0.365426,0.381702,0.12023
1634,domains,,2,5,0.363899,0.380098,0
1635,territory,,4,5,0.376323,0.393139,0
1636,centuries,,3,4,0.3568,0.372359,17.778966
1637,repertoire,,2,5,0.318767,0.327925,0
1638,authorities,,4,4,0.374759,0.391706,0
1639,estimate,,4,5,0.345517,0.358188,9.104627
1640,studentshigher,,1,5,0.327537,0.339124,0
1641,haitians,,1,4,0.350945,0.365557,0
1642,dominicans,,1,4,0.350945,0.365557,0
1643,publications,,2,5,0.356699,0.370325,0
1644,commerce,,3,4,0.360778,0.37675,0
1645,leader,,2,5,0.342935,0.354952,0
1646,societies,,2,4,0.337569,0.346903,0
1647,discover,,1,5,0.32112,0.33095,0
1648,variance,,2,5,0.351092,0.364646,0
1649,universities,,4,5,0.345422,0.359529,0
1650,suggest,,5,5,0.361916,0.377192,0.504993
1651,clarify,,1,5,0.352465,0.365604,0
1652,promotion,,4,4,0.371887,0.38824,0
1653,britain,,4,5,0.369546,0.386866,0.768934
1654,classroom,,1,5,0.327537,0.339124,0
1655,separation,,1,5,0.351826,0.364547,0
1656,innovations,,6,4,0.35281,0.366647,2.725308
1657,enterprises,,2,5,0.317684,0.327357,0
1658,physiology,,2,5,0.339521,0.350284,0
1659,enhancement,,2,4,0.358829,0.374571,0
1660,functionalism,,2,5,0.332499,0.342089,0
1661,initiate,,2,5,0.332499,0.342089,0
1662,sustain,,2,5,0.332499,0.342089,0
1663,initiation,,2,5,0.332499,0.342089,0
